DataDate,profit
2017-03-17,-0.0
2017-03-17,-5.0
2017-03-20,6.0
2017-03-20,-0.0
2017-03-20,-5.0
2017-03-22,7.0
2017-03-22,1.0
2017-03-22,-4.0
2017-03-28,0.0
2017-03-28,-4.0
2017-03-29,1.0
2017-03-29,-4.0
2017-03-30,0.0
2017-03-30,-4.0
2017-03-31,1.0
2017-03-31,-4.0
2017-04-03,1.0
2017-04-03,-4.0
2017-04-05,5.0
2017-04-05,-0.0
2017-04-06,5.0
2017-04-06,-0.0
2017-04-07,5.0
2017-04-07,0.0
2017-04-10,5.0
2017-04-10,0.0
2017-04-11,5.0
2017-04-11,0.0
2017-04-12,5.0
2017-04-12,-1.0
2017-04-13,8.0
2017-04-13,5.0
2017-04-13,2.0
2017-04-13,0.0
2017-04-17,5.0
2017-04-17,0.0
2017-04-18,5.0
2017-04-18,0.0
2017-04-19,8.0
2017-04-19,6.0
2017-04-19,2.0
2017-04-19,1.0
2017-04-20,6.0
2017-04-20,0.0
2017-04-21,8.0
2017-04-21,6.0
2017-04-21,2.0
2017-04-21,1.0
2017-04-24,1.0
2017-04-24,-4.0
2017-04-25,1.0
2017-04-25,-4.0
2017-04-26,1.0
2017-04-26,-4.0
2017-04-27,1.0
2017-04-27,-3.0
2017-05-02,6.0
2017-05-02,1.0
2017-05-09,6.0
2017-05-09,1.0
2017-05-12,6.0
2017-05-12,0.0
2017-05-16,1.0
2017-05-16,-3.0
2017-05-17,8.0
2017-05-17,6.0
2017-05-17,3.0
2017-05-17,1.0
2017-05-18,8.0
2017-05-18,6.0
2017-05-18,3.0
2017-05-18,1.0
2017-05-19,8.0
2017-05-19,6.0
2017-05-19,3.0
2017-05-19,1.0
2017-05-22,8.0
2017-05-22,6.0
2017-05-22,3.0
2017-05-22,1.0
2017-05-23,6.0
2017-05-23,1.0
2017-05-24,6.0
2017-05-24,1.0
2017-05-25,6.0
2017-05-25,1.0
2017-05-26,6.0
2017-05-26,17.0
2017-05-26,1.0
2017-05-30,8.0
2017-05-30,6.0
2017-05-30,17.0
2017-05-30,3.0
2017-05-30,1.0
2017-05-31,11.0
2017-05-31,9.0
2017-05-31,20.0
2017-05-31,6.0
2017-05-31,4.0
2017-06-01,9.0
2017-06-01,4.0
2017-06-02,11.0
2017-06-02,9.0
2017-06-02,20.0
2017-06-02,6.0
2017-06-02,4.0
2017-06-05,9.0
2017-06-05,4.0
2017-06-06,9.0
2017-06-06,4.0
2017-06-07,9.0
2017-06-07,6.0
2017-06-07,17.0
2017-06-07,3.0
2017-06-07,2.0
2017-06-08,6.0
2017-06-08,17.0
2017-06-08,1.0
2017-06-15,6.0
2017-06-15,17.0
2017-06-15,1.0
2017-06-16,6.0
2017-06-16,17.0
2017-06-16,1.0
2017-06-19,1.0
2017-06-19,11.0
2017-06-19,-3.0
2017-06-20,1.0
2017-06-20,11.0
2017-06-20,-3.0
2017-06-23,6.0
2017-06-23,16.0
2017-06-23,0.0
2017-06-27,1.0
2017-06-27,11.0
2017-06-27,-3.0
2017-06-28,1.0
2017-06-28,10.0
2017-06-28,-4.0
2017-06-29,0.0
2017-06-29,10.0
2017-06-29,-4.0
2017-07-03,-2.0
2017-07-03,5.0
2017-07-03,-3.0
2017-07-05,-2.0
2017-07-05,5.0
2017-07-05,-4.0
2017-07-06,-2.0
2017-07-06,5.0
2017-07-06,-4.0
2017-07-07,-2.0
2017-07-07,5.0
2017-07-07,-4.0
2017-07-10,-2.0
2017-07-10,5.0
2017-07-10,-4.0
2017-07-11,-2.0
2017-07-11,5.0
2017-07-11,-4.0
2017-07-12,-2.0
2017-07-12,3.0
2017-07-12,-4.0
2017-07-13,-2.0
2017-07-13,5.0
2017-07-13,-4.0
2017-07-14,-2.0
2017-07-14,6.0
2017-07-14,-3.0
2017-07-18,1.0
2017-07-18,10.0
2017-07-18,-4.0
2017-07-19,1.0
2017-07-19,10.0
2017-07-19,-4.0
2017-07-20,1.0
2017-07-20,10.0
2017-07-20,-4.0
2017-07-21,1.0
2017-07-21,10.0
2017-07-21,-4.0
2017-07-25,-1.0
2017-07-25,6.0
2017-07-25,-3.0
2017-07-26,-1.0
2017-07-26,6.0
2017-07-26,-3.0
2017-07-28,1.0
2017-07-28,10.0
2017-07-28,-4.0
2017-07-31,-1.0
2017-07-31,6.0
2017-07-31,-3.0
2017-08-01,-1.0
2017-08-01,6.0
2017-08-01,-3.0
2017-08-02,-1.0
2017-08-02,6.0
2017-08-02,-3.0
2017-08-03,-1.0
2017-08-03,6.0
2017-08-03,-3.0
2017-08-04,-1.0
2017-08-04,6.0
2017-08-04,-3.0
2017-08-07,-2.0
2017-08-07,6.0
2017-08-07,-3.0
2017-08-08,-2.0
2017-08-08,6.0
2017-08-08,-3.0
2017-08-09,-2.0
2017-08-09,6.0
2017-08-09,-3.0
2017-08-10,-1.0
2017-08-10,6.0
2017-08-10,-3.0
2017-08-14,-1.0
2017-08-14,6.0
2017-08-14,-3.0
2017-08-15,-1.0
2017-08-15,6.0
2017-08-15,-3.0
2017-08-16,-1.0
2017-08-16,6.0
2017-08-16,-3.0
2017-08-17,1.0
2017-08-17,10.0
2017-08-17,-4.0
2017-08-18,1.0
2017-08-18,10.0
2017-08-18,-4.0
2017-08-21,10.0
2017-08-21,-4.0
2017-08-23,6.0
2017-08-23,-3.0
2017-08-25,6.0
2017-08-25,-3.0
2017-08-29,10.0
2017-08-29,-4.0
2017-08-30,10.0
2017-08-30,-4.0
2017-08-31,10.0
2017-08-31,-4.0
2017-09-01,6.0
2017-09-01,-3.0
2017-09-05,11.0
2017-09-05,-3.0
2017-09-06,11.0
2017-09-06,-3.0
2017-09-07,11.0
2017-09-07,-3.0
2017-09-08,11.0
2017-09-08,-3.0
2017-09-11,11.0
2017-09-11,-3.0
2017-09-12,11.0
2017-09-12,-3.0
2017-09-13,11.0
2017-09-13,-3.0
2017-09-14,11.0
2017-09-14,-3.0
2017-09-18,6.0
2017-09-18,-3.0
2017-09-18,
2017-09-19,6.0
2017-09-19,-3.0
2017-09-19,
2017-09-20,6.0
2017-09-20,-3.0
2017-09-20,
2017-09-21,6.0
2017-09-21,-3.0
2017-09-21,
2017-09-22,6.0
2017-09-22,-3.0
2017-09-22,
2017-09-25,6.0
2017-09-25,-3.0
2017-09-25,
2017-09-26,6.0
2017-09-26,-3.0
2017-09-26,
2017-09-27,6.0
2017-09-27,-3.0
2017-09-27,
2017-09-28,6.0
2017-09-28,-3.0
2017-09-28,
2017-09-29,6.0
2017-09-29,-3.0
2017-09-29,
2017-10-02,1.0
2017-10-02,-2.0
2017-10-02,
2017-10-03,1.0
2017-10-03,-3.0
2017-10-03,
2017-10-04,1.0
2017-10-04,-2.0
2017-10-04,
2017-10-05,1.0
2017-10-05,-3.0
2017-10-05,
2017-10-06,1.0
2017-10-06,-3.0
2017-10-06,
2017-10-09,1.0
2017-10-09,-3.0
2017-10-09,
2017-10-10,1.0
2017-10-10,-3.0
2017-10-10,
2017-10-11,1.0
2017-10-11,-3.0
2017-10-11,
2017-10-12,1.0
2017-10-12,-2.0
2017-10-12,
2017-10-13,2.0
2017-10-13,-2.0
2017-10-13,
2017-10-16,1.0
2017-10-16,-3.0
2017-10-16,
2017-10-17,1.0
2017-10-17,-3.0
2017-10-17,
2017-10-18,1.0
2017-10-18,-3.0
2017-10-18,
2017-10-19,1.0
2017-10-19,-3.0
2017-10-19,
2017-10-20,1.0
2017-10-20,-3.0
2017-10-20,
2017-10-23,1.0
2017-10-23,-3.0
2017-10-23,
2017-10-24,-2.0
2017-10-24,-3.0
2017-10-24,
2017-10-25,-2.0
2017-10-25,-3.0
2017-10-25,
2017-10-26,-2.0
2017-10-26,-3.0
2017-10-26,
2017-10-27,-2.0
2017-10-27,-3.0
2017-10-27,
2017-10-30,-2.0
2017-10-30,-3.0
2017-10-30,
2017-10-31,-2.0
2017-10-31,-3.0
2017-10-31,
2017-11-01,-2.0
2017-11-01,-3.0
2017-11-01,
2017-11-02,-2.0
2017-11-02,-3.0
2017-11-02,
2017-11-03,-2.0
2017-11-03,-3.0
2017-11-03,
2017-11-06,-1.0
2017-11-06,-3.0
2017-11-06,
2017-11-07,1.0
2017-11-07,-3.0
2017-11-07,
2017-11-08,1.0
2017-11-08,-3.0
2017-11-08,
2017-11-09,1.0
2017-11-09,-3.0
2017-11-09,
2017-11-10,1.0
2017-11-10,-3.0
2017-11-10,
2017-11-13,1.0
2017-11-13,-3.0
2017-11-13,
2017-11-13,
2017-11-14,1.0
2017-11-14,-3.0
2017-11-14,
2017-11-14,
2017-11-15,1.0
2017-11-15,-3.0
2017-11-15,
2017-11-15,
2017-11-16,1.0
2017-11-16,-3.0
2017-11-16,
2017-11-16,
2017-11-17,1.0
2017-11-17,-3.0
2017-11-17,
2017-11-17,
2017-11-20,1.0
2017-11-20,-3.0
2017-11-20,
2017-11-20,
2017-11-21,1.0
2017-11-21,-3.0
2017-11-21,
2017-11-21,
2017-11-22,1.0
2017-11-22,-3.0
2017-11-22,
2017-11-22,
2017-11-24,1.0
2017-11-24,-3.0
2017-11-24,
2017-11-24,
2017-11-27,-3.0
2017-11-27,
2017-11-27,
2017-11-28,-3.0
2017-11-28,
2017-11-28,
2017-11-29,-4.0
2017-11-29,
2017-11-29,
2017-11-30,-3.0
2017-11-30,
2017-11-30,
2017-12-01,-3.0
2017-12-01,
2017-12-01,
2017-12-04,-3.0
2017-12-04,
2017-12-04,
2017-12-05,-3.0
2017-12-05,
2017-12-05,
2017-12-06,-3.0
2017-12-06,
2017-12-06,
2017-12-07,-3.0
2017-12-07,
2017-12-07,
2017-12-08,-3.0
2017-12-08,
2017-12-08,
2017-12-11,-3.0
2017-12-11,
2017-12-11,
2017-12-12,-3.0
2017-12-12,
2017-12-12,
2017-12-13,-3.0
2017-12-13,
2017-12-13,
2017-12-14,-3.0
2017-12-14,
2017-12-14,
2017-12-15,-3.0
2017-12-15,
2017-12-15,
2017-12-18,-3.0
2017-12-18,
2017-12-18,
2017-12-19,-3.0
2017-12-19,
2017-12-19,
2017-12-20,-3.0
2017-12-20,
2017-12-20,
2017-12-21,-3.0
2017-12-21,
2017-12-21,
2017-12-22,-3.0
2017-12-22,
2017-12-22,
2017-12-26,-3.0
2017-12-26,
2017-12-26,
2017-12-27,-3.0
2017-12-27,
2017-12-27,
2017-12-28,-3.0
2017-12-28,
2017-12-28,
2017-12-29,-3.0
2017-12-29,
2017-12-29,
2018-01-02,-3.0
2018-01-02,
2018-01-02,
2018-01-03,-3.0
2018-01-03,
2018-01-03,
2018-01-04,-3.0
2018-01-04,
2018-01-04,
2018-01-05,-4.0
2018-01-05,
2018-01-05,
2018-01-08,-4.0
2018-01-08,-3.0
2018-01-08,
2018-01-08,
2018-01-08,
2018-01-08,
2018-01-09,-3.0
2018-01-09,
2018-01-09,
2018-01-10,-3.0
2018-01-10,
2018-01-10,
2018-01-11,-3.0
2018-01-11,
2018-01-11,
2018-01-12,-3.0
2018-01-12,-2.0
2018-01-12,
2018-01-12,
2018-01-12,
2018-01-12,
2018-01-16,-3.0
2018-01-16,
2018-01-16,
2018-01-17,-4.0
2018-01-17,-2.0
2018-01-17,
2018-01-17,
2018-01-17,
2018-01-17,
2018-01-18,-3.0
2018-01-18,
2018-01-18,
2018-01-19,-3.0
2018-01-19,-2.0
2018-01-19,
2018-01-19,
2018-01-19,
2018-01-19,
2018-01-22,-3.0
2018-01-22,
2018-01-22,
2018-01-23,-3.0
2018-01-23,
2018-01-23,
2018-01-24,-3.0
2018-01-24,
2018-01-24,
2018-01-25,-3.0
2018-01-25,
2018-01-25,
2018-01-26,-3.0
2018-01-26,
2018-01-26,
2018-01-29,-4.0
2018-01-29,
2018-01-29,
2018-01-30,-3.0
2018-01-30,
2018-01-30,
2018-01-31,-3.0
2018-01-31,
2018-01-31,
2018-02-01,-3.0
2018-02-01,-2.0
2018-02-01,
2018-02-01,
2018-02-01,
2018-02-01,
2018-02-02,-3.0
2018-02-02,
2018-02-02,
2018-02-05,-4.0
2018-02-05,
2018-02-05,
2018-02-06,-5.0
2018-02-06,
2018-02-06,
2018-02-07,-4.0
2018-02-07,-3.0
2018-02-07,
2018-02-07,
2018-02-07,
2018-02-07,
2018-02-08,-5.0
2018-02-08,
2018-02-08,
2018-02-09,-4.0
2018-02-09,
2018-02-09,
2018-02-12,-4.0
2018-02-12,
2018-02-12,
2018-02-13,-4.0
2018-02-13,
2018-02-13,
2018-02-14,-3.0
2018-02-14,
2018-02-14,
2018-02-15,-3.0
2018-02-15,
2018-02-15,
2018-02-16,-3.0
2018-02-16,
2018-02-16,
2018-02-20,-3.0
2018-02-20,
2018-02-20,
2018-02-21,-3.0
2018-02-21,
2018-02-21,
2018-02-22,-3.0
2018-02-22,
2018-02-22,
2018-02-23,-3.0
2018-02-23,-2.0
2018-02-23,
2018-02-23,
2018-02-23,
2018-02-23,
2018-02-26,-4.0
2018-02-26,
2018-02-26,
2018-02-27,-3.0
2018-02-27,-2.0
2018-02-27,
2018-02-27,
2018-02-27,
2018-02-27,
2018-02-28,-3.0
2018-02-28,
2018-02-28,
2018-03-01,-3.0
2018-03-01,
2018-03-01,
2018-03-02,-3.0
2018-03-02,
2018-03-02,
2018-03-05,-3.0
2018-03-05,
2018-03-05,
2018-03-06,-3.0
2018-03-06,
2018-03-06,
2018-03-07,-3.0
2018-03-07,
2018-03-07,
2018-03-08,-2.0
2018-03-08,
2018-03-08,
2018-03-09,-2.0
2018-03-09,
2018-03-09,
2018-03-12,-2.0
2018-03-12,
2018-03-12,
2018-03-13,-3.0
2018-03-13,
2018-03-13,
2018-03-14,-2.0
2018-03-14,
2018-03-14,
2018-03-15,-2.0
2018-03-15,
2018-03-15,
2018-03-16,-2.0
2018-03-16,
2018-03-16,
2018-03-19,-2.0
2018-03-19,
2018-03-19,
2018-03-20,-2.0
2018-03-20,
2018-03-20,
2018-03-21,-2.0
2018-03-21,
2018-03-21,
2018-03-22,-3.0
2018-03-22,
2018-03-22,
2018-03-23,-3.0
2018-03-23,
2018-03-23,
2018-03-26,
2018-03-26,
2018-03-27,
2018-03-27,
2018-03-28,
2018-03-28,
2018-03-29,
2018-03-29,
2018-04-02,
2018-04-02,
2018-04-03,
2018-04-03,
2018-04-04,
2018-04-04,
2018-04-05,
2018-04-05,
2018-04-06,
2018-04-06,
2018-04-09,
2018-04-09,
2018-04-10,
2018-04-10,
2018-04-10,
2018-04-10,
2018-04-11,
2018-04-11,
2018-04-12,
2018-04-12,
2018-04-13,
2018-04-13,
2018-04-16,
2018-04-16,
2018-04-17,
2018-04-17,
2018-04-18,
2018-04-18,
2018-04-19,
2018-04-19,
2018-04-20,
2018-04-20,
2018-04-23,
2018-04-23,
2018-04-24,
2018-04-24,
2018-04-25,
2018-04-25,
2018-04-26,
2018-04-26,
2018-04-27,
2018-04-27,
2018-04-30,
2018-04-30,
2018-05-01,
2018-05-01,
2018-05-02,
2018-05-02,
2018-05-03,
2018-05-03,
2018-05-04,
2018-05-04,
2018-05-04,
2018-05-04,
2018-05-07,
2018-05-07,
2018-05-08,
2018-05-08,
2018-05-09,
2018-05-09,
2018-05-10,
2018-05-10,
2018-05-11,
2018-05-11,
2018-05-14,
2018-05-14,
2018-05-15,
2018-05-15,
2018-05-15,
2018-05-15,
2018-05-16,
2018-05-16,
2018-05-17,
2018-05-17,
2018-05-17,
2018-05-17,
2018-05-18,
2018-05-18,
2018-05-21,
2018-05-21,
2018-05-22,
2018-05-22,
2018-05-22,
2018-05-22,
2018-05-23,
2018-05-23,
2018-05-24,
2018-05-24,
2018-05-25,
2018-05-25,
2018-05-29,
2018-05-29,
2018-05-30,
2018-05-30,
2018-05-30,
2018-05-30,
2018-05-31,
2018-05-31,
2018-06-01,
2018-06-01,
2018-06-01,
2018-06-01,
2018-06-04,
2018-06-04,
2018-06-04,
2018-06-04,
2018-06-05,
2018-06-05,
2018-06-06,
2018-06-06,
2018-06-07,
2018-06-07,
2018-06-08,
2018-06-08,
2018-06-11,
2018-06-11,
2018-06-12,
2018-06-12,
2018-06-13,
2018-06-13,
2018-06-14,
2018-06-14,
2018-06-15,
2018-06-15,
2018-06-18,
2018-06-18,
2018-06-19,
2018-06-19,
2018-06-19,
2018-06-20,
2018-06-20,
2018-06-20,
2018-06-21,
2018-06-21,
2018-06-21,
2018-06-22,
2018-06-22,
2018-06-22,
2018-06-25,
2018-06-25,
2018-06-25,
2018-06-26,
2018-06-26,
2018-06-26,
2018-06-27,
2018-06-27,
2018-06-27,
2018-06-28,
2018-06-28,
2018-06-28,
2018-06-29,
2018-06-29,
2018-06-29,
2018-06-29,
2018-06-29,
2018-06-29,
2018-07-02,
2018-07-02,
2018-07-02,
2018-07-03,
2018-07-03,
2018-07-03,
2018-07-05,
2018-07-05,
2018-07-05,
2018-07-06,
2018-07-06,
2018-07-06,
2018-07-09,
2018-07-09,
2018-07-09,
2018-07-10,
2018-07-10,
2018-07-10,
2018-07-11,
2018-07-11,
2018-07-11,
2018-07-12,
2018-07-12,
2018-07-12,
2018-07-13,
2018-07-13,
2018-07-13,
2018-07-16,
2018-07-16,
2018-07-16,
2018-07-17,
2018-07-17,
2018-07-17,
2018-07-18,
2018-07-18,
2018-07-18,
2018-07-19,
2018-07-19,
2018-07-19,
2018-07-20,
2018-07-20,
2018-07-20,
2018-07-23,
2018-07-23,
2018-07-23,
2018-07-24,
2018-07-24,
2018-07-24,
2018-07-25,
2018-07-25,
2018-07-25,
2018-07-26,
2018-07-26,
2018-07-26,
2018-07-27,
2018-07-27,
2018-07-27,
2018-07-30,
2018-07-30,
2018-07-30,
2018-07-30,
2018-07-30,
2018-07-30,
2018-07-31,
2018-07-31,
2018-07-31,
2018-08-01,
2018-08-01,
2018-08-01,
2018-08-02,
2018-08-02,
2018-08-02,
2018-08-03,
2018-08-03,
2018-08-03,
2018-08-03,
2018-08-03,
2018-08-03,
2018-08-06,
2018-08-06,
2018-08-06,
2018-08-06,
2018-08-06,
2018-08-06,
2018-08-07,
2018-08-07,
2018-08-07,
2018-08-08,
2018-08-08,
2018-08-08,
2018-08-09,
2018-08-09,
2018-08-09,
2018-08-09,
2018-08-09,
2018-08-09,
2018-08-10,
2018-08-10,
2018-08-10,
2018-08-13,
2018-08-13,
2018-08-13,
2018-08-14,
2018-08-14,
2018-08-14,
2018-08-15,
2018-08-15,
2018-08-15,
2018-08-16,
2018-08-16,
2018-08-16,
2018-08-17,
2018-08-17,
2018-08-17,
2018-08-20,
2018-08-20,
2018-08-20,
2018-08-21,
2018-08-21,
2018-08-21,
2018-08-22,
2018-08-22,
2018-08-22,
2018-08-23,
2018-08-23,
2018-08-23,
2018-08-24,
2018-08-24,
2018-08-24,
2018-08-27,
2018-08-27,
2018-08-27,
2018-08-27,
2018-08-28,
2018-08-28,
2018-08-29,
2018-08-29,
2018-08-30,
2018-08-30,
2018-08-31,
2018-08-31,
2018-09-04,
2018-09-04,
2018-09-05,
2018-09-05,
2018-09-06,
2018-09-06,
2018-09-07,
2018-09-07,
2018-09-10,
2018-09-10,
2018-09-11,
2018-09-11,
2018-09-12,
2018-09-12,
2018-09-13,
2018-09-13,
2018-09-14,
2018-09-14,
2018-09-17,
2018-09-17,
2018-09-17,
2018-09-18,
2018-09-18,
2018-09-18,
2018-09-19,
2018-09-19,
2018-09-19,
2018-09-20,
2018-09-20,
2018-09-20,
2018-09-21,
2018-09-21,
2018-09-21,
2018-09-24,
2018-09-24,
2018-09-24,
2018-09-24,
2018-09-24,
2018-09-24,
2018-09-25,
2018-09-25,
2018-09-25,
2018-09-26,
2018-09-26,
2018-09-26,
2018-09-27,
2018-09-27,
2018-09-27,
2018-09-28,
2018-09-28,
2018-09-28,
2018-09-28,
2018-09-28,
2018-09-28,
2018-10-01,
2018-10-01,
2018-10-01,
2018-10-02,
2018-10-02,
2018-10-02,
2018-10-03,
2018-10-03,
2018-10-03,
2018-10-04,
2018-10-04,
2018-10-04,
2018-10-05,
2018-10-05,
2018-10-05,
2018-10-08,
2018-10-08,
