DataDate,profit
2016-03-15,35.0
2016-03-15,32.0
2016-03-15,48.0
2016-03-15,45.0
2016-03-15,4.0
2016-03-15,1.0
2016-03-16,-0.0
2016-03-16,-1.0
2016-03-16,10.0
2016-03-16,6.0
2016-03-16,14.0
2016-03-16,10.0
2016-03-16,19.0
2016-03-16,15.0
2016-03-16,35.0
2016-03-16,32.0
2016-03-16,48.0
2016-03-16,45.0
2016-03-16,5.0
2016-03-16,1.0
2016-03-17,-1.0
2016-03-17,-1.0
2016-03-17,6.0
2016-03-17,1.0
2016-03-17,10.0
2016-03-17,6.0
2016-03-17,15.0
2016-03-17,11.0
2016-03-17,32.0
2016-03-17,28.0
2016-03-17,45.0
2016-03-17,41.0
2016-03-17,1.0
2016-03-17,-2.0
2016-03-18,-1.0
2016-03-18,-1.0
2016-03-18,9.0
2016-03-18,6.0
2016-03-18,14.0
2016-03-18,10.0
2016-03-18,18.0
2016-03-18,15.0
2016-03-18,35.0
2016-03-18,31.0
2016-03-18,48.0
2016-03-18,44.0
2016-03-18,4.0
2016-03-18,1.0
2016-03-21,-1.0
2016-03-21,-1.0
2016-03-21,6.0
2016-03-21,1.0
2016-03-21,10.0
2016-03-21,6.0
2016-03-21,15.0
2016-03-21,11.0
2016-03-21,31.0
2016-03-21,28.0
2016-03-21,44.0
2016-03-21,41.0
2016-03-21,1.0
2016-03-21,-3.0
2016-03-22,-1.0
2016-03-22,-1.0
2016-03-22,6.0
2016-03-22,1.0
2016-03-22,10.0
2016-03-22,6.0
2016-03-22,15.0
2016-03-22,11.0
2016-03-22,31.0
2016-03-22,28.0
2016-03-22,44.0
2016-03-22,41.0
2016-03-22,38.0
2016-03-22,34.0
2016-03-22,1.0
2016-03-22,-2.0
2016-03-23,-0.0
2016-03-23,-1.0
2016-03-23,10.0
2016-03-23,6.0
2016-03-23,14.0
2016-03-23,10.0
2016-03-23,19.0
2016-03-23,15.0
2016-03-23,35.0
2016-03-23,32.0
2016-03-23,48.0
2016-03-23,45.0
2016-03-23,42.0
2016-03-23,38.0
2016-03-23,5.0
2016-03-23,1.0
2016-03-24,-0.0
2016-03-24,-1.0
2016-03-24,10.0
2016-03-24,6.0
2016-03-24,14.0
2016-03-24,10.0
2016-03-24,19.0
2016-03-24,15.0
2016-03-24,35.0
2016-03-24,32.0
2016-03-24,48.0
2016-03-24,45.0
2016-03-24,42.0
2016-03-24,38.0
2016-03-24,5.0
2016-03-24,1.0
2016-03-28,10.0
2016-03-28,6.0
2016-03-28,14.0
2016-03-28,10.0
2016-03-28,19.0
2016-03-28,15.0
2016-03-28,35.0
2016-03-28,32.0
2016-03-28,48.0
2016-03-28,45.0
2016-03-28,42.0
2016-03-28,38.0
2016-03-28,5.0
2016-03-28,2.0
2016-03-29,6.0
2016-03-29,1.0
2016-03-29,10.0
2016-03-29,6.0
2016-03-29,15.0
2016-03-29,11.0
2016-03-29,31.0
2016-03-29,28.0
2016-03-29,44.0
2016-03-29,41.0
2016-03-29,38.0
2016-03-29,34.0
2016-03-29,1.0
2016-03-29,-2.0
2016-03-30,6.0
2016-03-30,1.0
2016-03-30,10.0
2016-03-30,6.0
2016-03-30,15.0
2016-03-30,11.0
2016-03-30,31.0
2016-03-30,28.0
2016-03-30,44.0
2016-03-30,41.0
2016-03-30,38.0
2016-03-30,34.0
2016-03-30,1.0
2016-03-30,-2.0
2016-03-31,6.0
2016-03-31,1.0
2016-03-31,10.0
2016-03-31,6.0
2016-03-31,15.0
2016-03-31,11.0
2016-03-31,31.0
2016-03-31,28.0
2016-03-31,44.0
2016-03-31,41.0
2016-03-31,38.0
2016-03-31,34.0
2016-03-31,1.0
2016-03-31,-2.0
2016-04-01,5.0
2016-04-01,1.0
2016-04-01,6.0
2016-04-01,4.0
2016-04-01,4.0
2016-04-01,3.0
2016-04-01,2.0
2016-04-01,1.0
2016-04-01,0.0
2016-04-01,-1.0
2016-04-01,-1.0
2016-04-01,-1.0
2016-04-01,10.0
2016-04-01,6.0
2016-04-01,15.0
2016-04-01,11.0
2016-04-01,31.0
2016-04-01,28.0
2016-04-01,44.0
2016-04-01,41.0
2016-04-01,38.0
2016-04-01,34.0
2016-04-01,1.0
2016-04-01,-2.0
2016-04-04,6.0
2016-04-04,1.0
2016-04-04,7.0
2016-04-04,6.0
2016-04-04,5.0
2016-04-04,4.0
2016-04-04,3.0
2016-04-04,2.0
2016-04-04,1.0
2016-04-04,0.0
2016-04-04,-0.0
2016-04-04,-1.0
2016-04-04,-1.0
2016-04-04,10.0
2016-04-04,6.0
2016-04-04,15.0
2016-04-04,11.0
2016-04-04,31.0
2016-04-04,28.0
2016-04-04,44.0
2016-04-04,41.0
2016-04-04,38.0
2016-04-04,34.0
2016-04-04,1.0
2016-04-04,-2.0
2016-04-05,10.0
2016-04-05,6.0
2016-04-05,9.0
2016-04-05,8.0
2016-04-05,7.0
2016-04-05,7.0
2016-04-05,5.0
2016-04-05,4.0
2016-04-05,3.0
2016-04-05,2.0
2016-04-05,2.0
2016-04-05,1.0
2016-04-05,14.0
2016-04-05,10.0
2016-04-05,19.0
2016-04-05,15.0
2016-04-05,35.0
2016-04-05,32.0
2016-04-05,48.0
2016-04-05,45.0
2016-04-05,41.0
2016-04-05,38.0
2016-04-05,5.0
2016-04-05,2.0
2016-04-06,6.0
2016-04-06,1.0
2016-04-06,6.0
2016-04-06,4.0
2016-04-06,4.0
2016-04-06,3.0
2016-04-06,2.0
2016-04-06,1.0
2016-04-06,0.0
2016-04-06,-1.0
2016-04-06,-1.0
2016-04-06,-1.0
2016-04-06,10.0
2016-04-06,6.0
2016-04-06,15.0
2016-04-06,11.0
2016-04-06,31.0
2016-04-06,28.0
2016-04-06,44.0
2016-04-06,41.0
2016-04-06,38.0
2016-04-06,34.0
2016-04-06,1.0
2016-04-06,-2.0
2016-04-07,10.0
2016-04-07,6.0
2016-04-07,9.0
2016-04-07,8.0
2016-04-07,7.0
2016-04-07,7.0
2016-04-07,5.0
2016-04-07,4.0
2016-04-07,3.0
2016-04-07,2.0
2016-04-07,1.0
2016-04-07,1.0
2016-04-07,14.0
2016-04-07,10.0
2016-04-07,18.0
2016-04-07,15.0
2016-04-07,35.0
2016-04-07,32.0
2016-04-07,48.0
2016-04-07,45.0
2016-04-07,41.0
2016-04-07,38.0
2016-04-07,5.0
2016-04-07,1.0
2016-04-08,10.0
2016-04-08,6.0
2016-04-08,1.0
2016-04-08,9.0
2016-04-08,8.0
2016-04-08,7.0
2016-04-08,7.0
2016-04-08,5.0
2016-04-08,4.0
2016-04-08,3.0
2016-04-08,2.0
2016-04-08,2.0
2016-04-08,1.0
2016-04-08,-0.0
2016-04-08,14.0
2016-04-08,10.0
2016-04-08,6.0
2016-04-08,18.0
2016-04-08,15.0
2016-04-08,11.0
2016-04-08,35.0
2016-04-08,32.0
2016-04-08,28.0
2016-04-08,48.0
2016-04-08,45.0
2016-04-08,41.0
2016-04-08,41.0
2016-04-08,38.0
2016-04-08,35.0
2016-04-08,5.0
2016-04-08,1.0
2016-04-08,-2.0
2016-04-11,10.0
2016-04-11,6.0
2016-04-11,9.0
2016-04-11,8.0
2016-04-11,7.0
2016-04-11,7.0
2016-04-11,5.0
2016-04-11,4.0
2016-04-11,3.0
2016-04-11,2.0
2016-04-11,2.0
2016-04-11,1.0
2016-04-11,14.0
2016-04-11,10.0
2016-04-11,19.0
2016-04-11,15.0
2016-04-11,35.0
2016-04-11,32.0
2016-04-11,48.0
2016-04-11,45.0
2016-04-11,42.0
2016-04-11,38.0
2016-04-11,5.0
2016-04-11,2.0
2016-04-12,6.0
2016-04-12,1.0
2016-04-12,7.0
2016-04-12,6.0
2016-04-12,5.0
2016-04-12,4.0
2016-04-12,3.0
2016-04-12,2.0
2016-04-12,1.0
2016-04-12,0.0
2016-04-12,-0.0
2016-04-12,-1.0
2016-04-12,10.0
2016-04-12,6.0
2016-04-12,15.0
2016-04-12,11.0
2016-04-12,31.0
2016-04-12,28.0
2016-04-12,44.0
2016-04-12,41.0
2016-04-12,38.0
2016-04-12,34.0
2016-04-12,1.0
2016-04-12,-2.0
2016-04-13,5.0
2016-04-13,1.0
2016-04-13,4.0
2016-04-13,3.0
2016-04-13,3.0
2016-04-13,2.0
2016-04-13,1.0
2016-04-13,0.0
2016-04-13,-1.0
2016-04-13,-1.0
2016-04-13,-1.0
2016-04-13,-1.0
2016-04-13,-1.0
2016-04-13,10.0
2016-04-13,5.0
2016-04-13,14.0
2016-04-13,11.0
2016-04-13,31.0
2016-04-13,27.0
2016-04-13,44.0
2016-04-13,40.0
2016-04-13,37.0
2016-04-13,34.0
2016-04-13,1.0
2016-04-13,-3.0
2016-04-14,5.0
2016-04-14,1.0
2016-04-14,4.0
2016-04-14,3.0
2016-04-14,3.0
2016-04-14,2.0
2016-04-14,1.0
2016-04-14,0.0
2016-04-14,-1.0
2016-04-14,-1.0
2016-04-14,-1.0
2016-04-14,-1.0
2016-04-14,-1.0
2016-04-14,10.0
2016-04-14,5.0
2016-04-14,14.0
2016-04-14,11.0
2016-04-14,31.0
2016-04-14,27.0
2016-04-14,44.0
2016-04-14,40.0
2016-04-14,37.0
2016-04-14,34.0
2016-04-14,1.0
2016-04-14,-3.0
2016-04-15,5.0
2016-04-15,1.0
2016-04-15,4.0
2016-04-15,3.0
2016-04-15,3.0
2016-04-15,2.0
2016-04-15,1.0
2016-04-15,0.0
2016-04-15,-1.0
2016-04-15,-1.0
2016-04-15,-1.0
2016-04-15,-1.0
2016-04-15,-1.0
2016-04-15,10.0
2016-04-15,5.0
2016-04-15,14.0
2016-04-15,11.0
2016-04-15,31.0
2016-04-15,27.0
2016-04-15,44.0
2016-04-15,40.0
2016-04-15,37.0
2016-04-15,34.0
2016-04-15,1.0
2016-04-15,-2.0
2016-04-18,5.0
2016-04-18,1.0
2016-04-18,-1.0
2016-04-18,3.0
2016-04-18,3.0
2016-04-18,2.0
2016-04-18,1.0
2016-04-18,0.0
2016-04-18,-1.0
2016-04-18,-1.0
2016-04-18,-1.0
2016-04-18,-1.0
2016-04-18,-1.0
2016-04-18,-1.0
2016-04-18,9.0
2016-04-18,5.0
2016-04-18,1.0
2016-04-18,14.0
2016-04-18,11.0
2016-04-18,7.0
2016-04-18,31.0
2016-04-18,27.0
2016-04-18,23.0
2016-04-18,44.0
2016-04-18,40.0
2016-04-18,37.0
2016-04-18,37.0
2016-04-18,34.0
2016-04-18,30.0
2016-04-18,0.0
2016-04-18,-3.0
2016-04-18,-7.0
2016-04-19,1.0
2016-04-19,-1.0
2016-04-19,2.0
2016-04-19,2.0
2016-04-19,1.0
2016-04-19,0.0
2016-04-19,-1.0
2016-04-19,-2.0
2016-04-19,-1.0
2016-04-19,-1.0
2016-04-19,-1.0
2016-04-19,-1.0
2016-04-19,5.0
2016-04-19,1.0
2016-04-19,10.0
2016-04-19,7.0
2016-04-19,27.0
2016-04-19,23.0
2016-04-19,40.0
2016-04-19,37.0
2016-04-19,34.0
2016-04-19,30.0
2016-04-19,-3.0
2016-04-19,-8.0
2016-04-20,1.0
2016-04-20,-1.0
2016-04-20,2.0
2016-04-20,1.0
2016-04-20,-0.0
2016-04-20,-1.0
2016-04-20,-2.0
2016-04-20,-2.0
2016-04-20,-1.0
2016-04-20,-1.0
2016-04-20,-1.0
2016-04-20,5.0
2016-04-20,1.0
2016-04-20,10.0
2016-04-20,6.0
2016-04-20,27.0
2016-04-20,23.0
2016-04-20,40.0
2016-04-20,36.0
2016-04-20,33.0
2016-04-20,30.0
2016-04-20,-3.0
2016-04-20,-8.0
2016-04-21,5.0
2016-04-21,1.0
2016-04-21,3.0
2016-04-21,2.0
2016-04-21,2.0
2016-04-21,1.0
2016-04-21,-0.0
2016-04-21,-1.0
2016-04-21,-2.0
2016-04-21,-1.0
2016-04-21,-1.0
2016-04-21,-1.0
2016-04-21,9.0
2016-04-21,5.0
2016-04-21,14.0
2016-04-21,10.0
2016-04-21,30.0
2016-04-21,27.0
2016-04-21,43.0
2016-04-21,40.0
2016-04-21,37.0
2016-04-21,34.0
2016-04-21,0.0
2016-04-21,-3.0
2016-04-22,5.0
2016-04-22,1.0
2016-04-22,-1.0
2016-04-22,3.0
2016-04-22,2.0
2016-04-22,2.0
2016-04-22,1.0
2016-04-22,0.0
2016-04-22,-1.0
2016-04-22,-2.0
2016-04-22,-1.0
2016-04-22,-1.0
2016-04-22,-1.0
2016-04-22,-1.0
2016-04-22,9.0
2016-04-22,5.0
2016-04-22,1.0
2016-04-22,14.0
2016-04-22,10.0
2016-04-22,7.0
2016-04-22,30.0
2016-04-22,27.0
2016-04-22,23.0
2016-04-22,43.0
2016-04-22,40.0
2016-04-22,36.0
2016-04-22,37.0
2016-04-22,34.0
2016-04-22,30.0
2016-04-22,0.0
2016-04-22,-3.0
2016-04-22,-8.0
2016-04-25,5.0
2016-04-25,1.0
2016-04-25,-1.0
2016-04-25,3.0
2016-04-25,2.0
2016-04-25,2.0
2016-04-25,1.0
2016-04-25,0.0
2016-04-25,-1.0
2016-04-25,-2.0
2016-04-25,-1.0
2016-04-25,-1.0
2016-04-25,-1.0
2016-04-25,-1.0
2016-04-25,9.0
2016-04-25,5.0
2016-04-25,1.0
2016-04-25,14.0
2016-04-25,10.0
2016-04-25,7.0
2016-04-25,30.0
2016-04-25,27.0
2016-04-25,23.0
2016-04-25,43.0
2016-04-25,40.0
2016-04-25,36.0
2016-04-25,37.0
2016-04-25,34.0
2016-04-25,30.0
2016-04-25,0.0
2016-04-25,-3.0
2016-04-25,-8.0
2016-04-26,1.0
2016-04-26,-1.0
2016-04-26,2.0
2016-04-26,2.0
2016-04-26,1.0
2016-04-26,-0.0
2016-04-26,-1.0
2016-04-26,-2.0
2016-04-26,-1.0
2016-04-26,-1.0
2016-04-26,-1.0
2016-04-26,-1.0
2016-04-26,5.0
2016-04-26,1.0
2016-04-26,10.0
2016-04-26,7.0
2016-04-26,27.0
2016-04-26,23.0
2016-04-26,40.0
2016-04-26,36.0
2016-04-26,33.0
2016-04-26,30.0
2016-04-26,-3.0
2016-04-26,-8.0
2016-04-27,1.0
2016-04-27,-1.0
2016-04-27,2.0
2016-04-27,2.0
2016-04-27,1.0
2016-04-27,-0.0
2016-04-27,-1.0
2016-04-27,-2.0
2016-04-27,-1.0
2016-04-27,-1.0
2016-04-27,-1.0
2016-04-27,-1.0
2016-04-27,5.0
2016-04-27,1.0
2016-04-27,10.0
2016-04-27,7.0
2016-04-27,27.0
2016-04-27,23.0
2016-04-27,40.0
2016-04-27,36.0
2016-04-27,33.0
2016-04-27,30.0
2016-04-27,-3.0
2016-04-27,-8.0
2016-04-28,5.0
2016-04-28,1.0
2016-04-28,4.0
2016-04-28,3.0
2016-04-28,3.0
2016-04-28,2.0
2016-04-28,1.0
2016-04-28,0.0
2016-04-28,-1.0
2016-04-28,-1.0
2016-04-28,-1.0
2016-04-28,-1.0
2016-04-28,10.0
2016-04-28,5.0
2016-04-28,14.0
2016-04-28,11.0
2016-04-28,31.0
2016-04-28,27.0
2016-04-28,44.0
2016-04-28,40.0
2016-04-28,37.0
2016-04-28,34.0
2016-04-28,1.0
2016-04-28,-2.0
2016-04-29,6.0
2016-04-29,1.0
2016-04-29,6.0
2016-04-29,4.0
2016-04-29,4.0
2016-04-29,3.0
2016-04-29,2.0
2016-04-29,1.0
2016-04-29,0.0
2016-04-29,-1.0
2016-04-29,-1.0
2016-04-29,-1.0
2016-04-29,10.0
2016-04-29,6.0
2016-04-29,15.0
2016-04-29,11.0
2016-04-29,31.0
2016-04-29,28.0
2016-04-29,44.0
2016-04-29,41.0
2016-04-29,38.0
2016-04-29,34.0
2016-04-29,1.0
2016-04-29,-2.0
2016-05-02,5.0
2016-05-02,1.0
2016-05-02,4.0
2016-05-02,4.0
2016-05-02,3.0
2016-05-02,2.0
2016-05-02,1.0
2016-05-02,0.0
2016-05-02,-1.0
2016-05-02,-1.0
2016-05-02,-1.0
2016-05-02,-1.0
2016-05-02,-1.0
2016-05-02,10.0
2016-05-02,5.0
2016-05-02,14.0
2016-05-02,11.0
2016-05-02,31.0
2016-05-02,27.0
2016-05-02,44.0
2016-05-02,40.0
2016-05-02,37.0
2016-05-02,34.0
2016-05-02,1.0
2016-05-02,-3.0
2016-05-03,6.0
2016-05-03,1.0
2016-05-03,7.0
2016-05-03,6.0
2016-05-03,5.0
2016-05-03,4.0
2016-05-03,3.0
2016-05-03,2.0
2016-05-03,1.0
2016-05-03,0.0
2016-05-03,-0.0
2016-05-03,-1.0
2016-05-03,-1.0
2016-05-03,10.0
2016-05-03,6.0
2016-05-03,15.0
2016-05-03,11.0
2016-05-03,31.0
2016-05-03,28.0
2016-05-03,44.0
2016-05-03,41.0
2016-05-03,38.0
2016-05-03,34.0
2016-05-03,1.0
2016-05-03,-2.0
2016-05-04,6.0
2016-05-04,1.0
2016-05-04,8.0
2016-05-04,7.0
2016-05-04,7.0
2016-05-04,5.0
2016-05-04,4.0
2016-05-04,3.0
2016-05-04,2.0
2016-05-04,1.0
2016-05-04,1.0
2016-05-04,-0.0
2016-05-04,10.0
2016-05-04,6.0
2016-05-04,15.0
2016-05-04,11.0
2016-05-04,32.0
2016-05-04,28.0
2016-05-04,45.0
2016-05-04,41.0
2016-05-04,38.0
2016-05-04,35.0
2016-05-04,2.0
2016-05-04,-2.0
2016-05-05,6.0
2016-05-05,1.0
2016-05-05,8.0
2016-05-05,7.0
2016-05-05,7.0
2016-05-05,5.0
2016-05-05,4.0
2016-05-05,3.0
2016-05-05,2.0
2016-05-05,2.0
2016-05-05,1.0
2016-05-05,-0.0
2016-05-05,10.0
2016-05-05,6.0
2016-05-05,15.0
2016-05-05,11.0
2016-05-05,32.0
2016-05-05,28.0
2016-05-05,45.0
2016-05-05,41.0
2016-05-05,38.0
2016-05-05,35.0
2016-05-05,2.0
2016-05-05,-2.0
2016-05-06,6.0
2016-05-06,1.0
2016-05-06,7.0
2016-05-06,6.0
2016-05-06,5.0
2016-05-06,4.0
2016-05-06,3.0
2016-05-06,2.0
2016-05-06,1.0
2016-05-06,1.0
2016-05-06,-0.0
2016-05-06,-1.0
2016-05-06,10.0
2016-05-06,6.0
2016-05-06,15.0
2016-05-06,11.0
2016-05-06,31.0
2016-05-06,28.0
2016-05-06,45.0
2016-05-06,41.0
2016-05-06,38.0
2016-05-06,35.0
2016-05-06,2.0
2016-05-06,-2.0
2016-05-09,6.0
2016-05-09,1.0
2016-05-09,7.0
2016-05-09,7.0
2016-05-09,5.0
2016-05-09,4.0
2016-05-09,3.0
2016-05-09,2.0
2016-05-09,2.0
2016-05-09,1.0
2016-05-09,-0.0
2016-05-09,-1.0
2016-05-09,10.0
2016-05-09,6.0
2016-05-09,15.0
2016-05-09,11.0
2016-05-09,32.0
2016-05-09,28.0
2016-05-09,45.0
2016-05-09,41.0
2016-05-09,38.0
2016-05-09,35.0
2016-05-09,2.0
2016-05-09,-2.0
2016-05-10,5.0
2016-05-10,1.0
2016-05-10,4.0
2016-05-10,3.0
2016-05-10,2.0
2016-05-10,1.0
2016-05-10,0.0
2016-05-10,-1.0
2016-05-10,-1.0
2016-05-10,-1.0
2016-05-10,-1.0
2016-05-10,-1.0
2016-05-10,10.0
2016-05-10,6.0
2016-05-10,14.0
2016-05-10,11.0
2016-05-10,31.0
2016-05-10,27.0
2016-05-10,44.0
2016-05-10,40.0
2016-05-10,37.0
2016-05-10,34.0
2016-05-10,1.0
2016-05-10,-3.0
2016-05-11,6.0
2016-05-11,1.0
2016-05-11,7.0
2016-05-11,7.0
2016-05-11,5.0
2016-05-11,4.0
2016-05-11,3.0
2016-05-11,2.0
2016-05-11,2.0
2016-05-11,1.0
2016-05-11,-0.0
2016-05-11,-1.0
2016-05-11,-1.0
2016-05-11,10.0
2016-05-11,6.0
2016-05-11,15.0
2016-05-11,11.0
2016-05-11,31.0
2016-05-11,28.0
2016-05-11,44.0
2016-05-11,41.0
2016-05-11,38.0
2016-05-11,35.0
2016-05-11,1.0
2016-05-11,-2.0
2016-05-12,6.0
2016-05-12,1.0
2016-05-12,7.0
2016-05-12,5.0
2016-05-12,4.0
2016-05-12,3.0
2016-05-12,2.0
2016-05-12,2.0
2016-05-12,1.0
2016-05-12,-0.0
2016-05-12,-1.0
2016-05-12,-1.0
2016-05-12,10.0
2016-05-12,6.0
2016-05-12,15.0
2016-05-12,11.0
2016-05-12,32.0
2016-05-12,28.0
2016-05-12,45.0
2016-05-12,41.0
2016-05-12,38.0
2016-05-12,35.0
2016-05-12,2.0
2016-05-12,-2.0
2016-05-13,6.0
2016-05-13,2.0
2016-05-13,8.0
2016-05-13,7.0
2016-05-13,7.0
2016-05-13,5.0
2016-05-13,4.0
2016-05-13,4.0
2016-05-13,3.0
2016-05-13,2.0
2016-05-13,1.0
2016-05-13,-0.0
2016-05-13,11.0
2016-05-13,6.0
2016-05-13,15.0
2016-05-13,12.0
2016-05-13,32.0
2016-05-13,28.0
2016-05-13,45.0
2016-05-13,41.0
2016-05-13,39.0
2016-05-13,35.0
2016-05-13,2.0
2016-05-13,-1.0
2016-05-16,6.0
2016-05-16,1.0
2016-05-16,7.0
2016-05-16,5.0
2016-05-16,4.0
2016-05-16,3.0
2016-05-16,2.0
2016-05-16,2.0
2016-05-16,1.0
2016-05-16,-0.0
2016-05-16,-1.0
2016-05-16,-1.0
2016-05-16,10.0
2016-05-16,6.0
2016-05-16,15.0
2016-05-16,11.0
2016-05-16,32.0
2016-05-16,28.0
2016-05-16,45.0
2016-05-16,41.0
2016-05-16,38.0
2016-05-16,35.0
2016-05-16,2.0
2016-05-16,-2.0
2016-05-17,6.0
2016-05-17,2.0
2016-05-17,8.0
2016-05-17,7.0
2016-05-17,7.0
2016-05-17,5.0
2016-05-17,4.0
2016-05-17,4.0
2016-05-17,3.0
2016-05-17,2.0
2016-05-17,1.0
2016-05-17,-0.0
2016-05-17,11.0
2016-05-17,6.0
2016-05-17,15.0
2016-05-17,12.0
2016-05-17,32.0
2016-05-17,28.0
2016-05-17,45.0
2016-05-17,41.0
2016-05-17,39.0
2016-05-17,35.0
2016-05-17,2.0
2016-05-17,-1.0
2016-05-18,6.0
2016-05-18,2.0
2016-05-18,9.0
2016-05-18,7.0
2016-05-18,7.0
2016-05-18,5.0
2016-05-18,4.0
2016-05-18,4.0
2016-05-18,3.0
2016-05-18,2.0
2016-05-18,1.0
2016-05-18,-0.0
2016-05-18,11.0
2016-05-18,6.0
2016-05-18,15.0
2016-05-18,12.0
2016-05-18,32.0
2016-05-18,28.0
2016-05-18,45.0
2016-05-18,41.0
2016-05-18,39.0
2016-05-18,35.0
2016-05-18,2.0
2016-05-18,-1.0
2016-05-19,10.0
2016-05-19,6.0
2016-05-19,2.0
2016-05-19,9.0
2016-05-19,9.0
2016-05-19,7.0
2016-05-19,7.0
2016-05-19,5.0
2016-05-19,4.0
2016-05-19,4.0
2016-05-19,3.0
2016-05-19,2.0
2016-05-19,1.0
2016-05-19,-0.0
2016-05-19,14.0
2016-05-19,11.0
2016-05-19,6.0
2016-05-19,19.0
2016-05-19,15.0
2016-05-19,12.0
2016-05-19,35.0
2016-05-19,32.0
2016-05-19,28.0
2016-05-19,49.0
2016-05-19,45.0
2016-05-19,41.0
2016-05-19,42.0
2016-05-19,39.0
2016-05-19,35.0
2016-05-19,5.0
2016-05-19,2.0
2016-05-19,-1.0
2016-05-20,6.0
2016-05-20,1.0
2016-05-20,7.0
2016-05-20,7.0
2016-05-20,5.0
2016-05-20,4.0
2016-05-20,3.0
2016-05-20,3.0
2016-05-20,2.0
2016-05-20,1.0
2016-05-20,-0.0
2016-05-20,-1.0
2016-05-20,10.0
