DataDate,profit
2016-12-06,21.0
2016-12-06,19.0
2016-12-06,10.0
2016-12-06,8.0
2016-12-07,20.0
2016-12-07,19.0
2016-12-07,9.0
2016-12-07,8.0
2016-12-08,20.0
2016-12-08,19.0
2016-12-08,17.0
2016-12-08,9.0
2016-12-08,7.0
2016-12-08,6.0
2016-12-09,20.0
2016-12-09,19.0
2016-12-09,17.0
2016-12-09,9.0
2016-12-09,7.0
2016-12-09,6.0
2016-12-12,20.0
2016-12-12,19.0
2016-12-12,18.0
2016-12-12,9.0
2016-12-12,8.0
2016-12-12,6.0
2016-12-13,20.0
2016-12-13,19.0
2016-12-13,18.0
2016-12-13,9.0
2016-12-13,8.0
2016-12-13,6.0
2016-12-14,20.0
2016-12-14,19.0
2016-12-14,17.0
2016-12-14,9.0
2016-12-14,7.0
2016-12-14,6.0
2016-12-15,18.0
2016-12-15,17.0
2016-12-15,7.0
2016-12-15,5.0
2016-12-16,20.0
2016-12-16,19.0
2016-12-16,17.0
2016-12-16,9.0
2016-12-16,7.0
2016-12-16,6.0
2016-12-19,20.0
2016-12-19,19.0
2016-12-19,17.0
2016-12-19,9.0
2016-12-19,7.0
2016-12-19,6.0
2016-12-20,18.0
2016-12-20,17.0
2016-12-20,15.0
2016-12-20,7.0
2016-12-20,5.0
2016-12-20,4.0
2016-12-21,18.0
2016-12-21,16.0
2016-12-21,15.0
2016-12-21,7.0
2016-12-21,5.0
2016-12-21,4.0
2016-12-22,18.0
2016-12-22,16.0
2016-12-22,15.0
2016-12-22,6.0
2016-12-22,5.0
2016-12-22,3.0
2016-12-23,18.0
2016-12-23,16.0
2016-12-23,15.0
2016-12-23,6.0
2016-12-23,5.0
2016-12-23,3.0
2016-12-27,18.0
2016-12-27,16.0
2016-12-27,15.0
2016-12-27,6.0
2016-12-27,5.0
2016-12-27,3.0
2016-12-28,18.0
2016-12-28,17.0
2016-12-28,15.0
2016-12-28,7.0
2016-12-28,5.0
2016-12-28,4.0
2016-12-29,18.0
2016-12-29,17.0
2016-12-29,7.0
2016-12-29,6.0
2016-12-30,18.0
2016-12-30,17.0
2016-12-30,6.0
2016-12-30,5.0
2017-01-03,18.0
2017-01-03,16.0
2017-01-03,15.0
2017-01-03,6.0
2017-01-03,5.0
2017-01-03,3.0
2017-01-04,18.0
2017-01-04,16.0
2017-01-04,15.0
2017-01-04,6.0
2017-01-04,5.0
2017-01-04,3.0
2017-01-05,18.0
2017-01-05,17.0
2017-01-05,7.0
2017-01-05,5.0
2017-01-06,18.0
2017-01-06,17.0
2017-01-06,7.0
2017-01-06,5.0
2017-01-09,18.0
2017-01-09,17.0
2017-01-09,7.0
2017-01-09,5.0
2017-01-10,18.0
2017-01-10,17.0
2017-01-10,15.0
2017-01-10,6.0
2017-01-10,5.0
2017-01-10,3.0
2017-01-11,18.0
2017-01-11,16.0
2017-01-11,15.0
2017-01-11,6.0
2017-01-11,5.0
2017-01-11,3.0
2017-01-12,18.0
2017-01-12,17.0
2017-01-12,6.0
2017-01-12,5.0
2017-01-13,18.0
2017-01-13,17.0
2017-01-13,15.0
2017-01-13,6.0
2017-01-13,5.0
2017-01-13,3.0
2017-01-17,21.0
2017-01-17,19.0
2017-01-17,10.0
2017-01-17,8.0
2017-01-18,21.0
2017-01-18,20.0
2017-01-18,10.0
2017-01-18,8.0
2017-01-19,22.0
2017-01-19,21.0
2017-01-19,20.0
2017-01-19,11.0
2017-01-19,10.0
2017-01-19,8.0
2017-01-20,21.0
2017-01-20,20.0
2017-01-20,10.0
2017-01-20,8.0
2017-01-23,21.0
2017-01-23,20.0
2017-01-23,10.0
2017-01-23,8.0
2017-01-24,21.0
2017-01-24,20.0
2017-01-24,18.0
2017-01-24,10.0
2017-01-24,8.0
2017-01-24,7.0
2017-01-25,19.0
2017-01-25,18.0
2017-01-25,7.0
2017-01-25,6.0
2017-01-26,19.0
2017-01-26,17.0
2017-01-26,16.0
2017-01-26,7.0
2017-01-26,6.0
2017-01-26,4.0
2017-01-27,19.0
2017-01-27,17.0
2017-01-27,16.0
2017-01-27,7.0
2017-01-27,6.0
2017-01-27,4.0
2017-01-30,19.0
2017-01-30,18.0
2017-01-30,8.0
2017-01-30,6.0
2017-01-31,21.0
2017-01-31,20.0
2017-01-31,18.0
2017-01-31,10.0
2017-01-31,8.0
2017-01-31,7.0
2017-02-01,21.0
2017-02-01,19.0
2017-02-01,18.0
2017-02-01,10.0
2017-02-01,8.0
2017-02-01,6.0
2017-02-02,21.0
2017-02-02,20.0
2017-02-02,18.0
2017-02-02,10.0
2017-02-02,8.0
2017-02-02,7.0
2017-02-03,18.0
2017-02-03,17.0
2017-02-03,16.0
2017-02-03,7.0
2017-02-03,5.0
2017-02-03,4.0
2017-02-06,19.0
2017-02-06,17.0
2017-02-06,16.0
2017-02-06,7.0
2017-02-06,6.0
2017-02-06,4.0
2017-02-07,19.0
2017-02-07,17.0
2017-02-07,16.0
2017-02-07,7.0
2017-02-07,6.0
2017-02-07,4.0
2017-02-08,19.0
2017-02-08,18.0
2017-02-08,7.0
2017-02-08,6.0
2017-02-09,18.0
2017-02-09,17.0
2017-02-09,16.0
2017-02-09,7.0
2017-02-09,5.0
2017-02-09,4.0
2017-02-10,19.0
2017-02-10,17.0
2017-02-10,16.0
2017-02-10,7.0
2017-02-10,6.0
2017-02-10,4.0
2017-02-13,18.0
2017-02-13,17.0
2017-02-13,15.0
2017-02-13,6.0
2017-02-13,5.0
2017-02-13,3.0
2017-02-14,16.0
2017-02-14,14.0
2017-02-14,13.0
2017-02-14,4.0
2017-02-14,3.0
2017-02-14,1.0
2017-02-15,15.0
2017-02-15,14.0
2017-02-15,13.0
2017-02-15,3.0
2017-02-15,2.0
2017-02-15,1.0
2017-02-16,15.0
2017-02-16,14.0
2017-02-16,13.0
2017-02-16,4.0
2017-02-16,2.0
2017-02-16,1.0
2017-02-17,15.0
2017-02-17,14.0
2017-02-17,13.0
2017-02-17,4.0
2017-02-17,2.0
2017-02-17,0.0
2017-02-21,14.0
2017-02-21,12.0
2017-02-21,2.0
2017-02-21,0.0
2017-02-22,14.0
2017-02-22,12.0
2017-02-22,1.0
2017-02-22,0.0
2017-02-23,14.0
2017-02-23,12.0
2017-02-23,2.0
2017-02-23,0.0
2017-02-24,15.0
2017-02-24,14.0
2017-02-24,13.0
2017-02-24,4.0
2017-02-24,2.0
2017-02-24,1.0
2017-02-27,15.0
2017-02-27,14.0
2017-02-27,13.0
2017-02-27,3.0
2017-02-27,2.0
2017-02-27,0.0
2017-02-28,15.0
2017-02-28,14.0
2017-02-28,13.0
2017-02-28,3.0
2017-02-28,2.0
2017-02-28,0.0
2017-03-01,11.0
2017-03-01,8.0
2017-03-01,-1.0
2017-03-01,-4.0
2017-03-02,13.0
2017-03-02,12.0
2017-03-02,10.0
2017-03-02,1.0
2017-03-02,-0.0
2017-03-02,-2.0
2017-03-03,13.0
2017-03-03,11.0
2017-03-03,10.0
2017-03-03,1.0
2017-03-03,-1.0
2017-03-03,-2.0
2017-03-06,13.0
2017-03-06,12.0
2017-03-06,10.0
2017-03-06,1.0
2017-03-06,-0.0
2017-03-06,-2.0
2017-03-07,14.0
2017-03-07,12.0
2017-03-07,11.0
2017-03-07,2.0
2017-03-07,0.0
2017-03-07,-1.0
2017-03-08,14.0
2017-03-08,12.0
2017-03-08,11.0
2017-03-08,2.0
2017-03-08,0.0
2017-03-08,-1.0
2017-03-09,14.0
2017-03-09,12.0
2017-03-09,11.0
2017-03-09,2.0
2017-03-09,-0.0
2017-03-09,-2.0
2017-03-10,14.0
2017-03-10,12.0
2017-03-10,11.0
2017-03-10,2.0
2017-03-10,0.0
2017-03-10,-1.0
2017-03-13,14.0
2017-03-13,12.0
2017-03-13,11.0
2017-03-13,7.0
2017-03-13,6.0
2017-03-13,4.0
2017-03-13,2.0
2017-03-13,0.0
2017-03-13,-1.0
2017-03-14,14.0
2017-03-14,12.0
2017-03-14,11.0
2017-03-14,7.0
2017-03-14,6.0
2017-03-14,4.0
2017-03-14,2.0
2017-03-14,-0.0
2017-03-14,-1.0
2017-03-15,14.0
2017-03-15,12.0
2017-03-15,11.0
2017-03-15,7.0
2017-03-15,5.0
2017-03-15,4.0
2017-03-15,1.0
2017-03-15,-0.0
2017-03-15,-2.0
2017-03-16,14.0
2017-03-16,13.0
2017-03-16,11.0
2017-03-16,7.0
2017-03-16,6.0
2017-03-16,5.0
2017-03-16,2.0
2017-03-16,1.0
2017-03-16,-1.0
2017-03-17,16.0
2017-03-17,15.0
2017-03-17,13.0
2017-03-17,9.0
2017-03-17,8.0
2017-03-17,6.0
2017-03-17,4.0
2017-03-17,2.0
2017-03-17,1.0
2017-03-20,16.0
2017-03-20,15.0
2017-03-20,14.0
2017-03-20,10.0
2017-03-20,8.0
2017-03-20,7.0
2017-03-20,4.0
2017-03-20,3.0
2017-03-20,2.0
2017-03-21,19.0
2017-03-21,18.0
2017-03-21,16.0
2017-03-21,12.0
2017-03-21,11.0
2017-03-21,9.0
2017-03-21,7.0
2017-03-21,6.0
2017-03-21,4.0
2017-03-22,19.0
2017-03-22,18.0
2017-03-22,16.0
2017-03-22,12.0
2017-03-22,11.0
2017-03-22,10.0
2017-03-22,7.0
2017-03-22,6.0
2017-03-22,4.0
2017-03-23,19.0
2017-03-23,18.0
2017-03-23,16.0
2017-03-23,12.0
2017-03-23,11.0
2017-03-23,10.0
2017-03-23,7.0
2017-03-23,6.0
2017-03-23,4.0
2017-03-24,19.0
2017-03-24,18.0
2017-03-24,16.0
2017-03-24,12.0
2017-03-24,11.0
2017-03-24,10.0
2017-03-24,7.0
2017-03-24,6.0
2017-03-24,4.0
2017-03-27,12.0
2017-03-27,11.0
2017-03-27,10.0
2017-03-27,8.0
2017-03-27,6.0
2017-03-27,5.0
2017-03-28,10.0
2017-03-28,9.0
2017-03-28,5.0
2017-03-28,4.0
2017-03-29,12.0
2017-03-29,11.0
2017-03-29,9.0
2017-03-29,7.0
2017-03-29,6.0
2017-03-29,4.0
2017-03-30,10.0
2017-03-30,9.0
2017-03-30,8.0
2017-03-30,5.0
2017-03-30,4.0
2017-03-30,2.0
2017-03-31,12.0
2017-03-31,11.0
2017-03-31,10.0
2017-03-31,7.0
2017-03-31,6.0
2017-03-31,4.0
2017-04-03,13.0
2017-04-03,11.0
2017-04-03,10.0
2017-04-03,8.0
2017-04-03,6.0
2017-04-03,5.0
2017-04-04,12.0
2017-04-04,11.0
2017-04-04,10.0
2017-04-04,7.0
2017-04-04,6.0
2017-04-04,4.0
2017-04-05,13.0
2017-04-05,12.0
2017-04-05,8.0
2017-04-05,6.0
2017-04-06,13.0
2017-04-06,12.0
2017-04-06,10.0
2017-04-06,8.0
2017-04-06,6.0
2017-04-06,5.0
2017-04-07,13.0
2017-04-07,12.0
2017-04-07,8.0
2017-04-07,7.0
2017-04-10,13.0
2017-04-10,12.0
2017-04-10,8.0
2017-04-10,7.0
2017-04-11,14.0
2017-04-11,13.0
2017-04-11,12.0
2017-04-11,10.0
2017-04-11,8.0
2017-04-11,7.0
2017-04-12,14.0
2017-04-12,13.0
2017-04-12,12.0
2017-04-12,10.0
2017-04-12,8.0
2017-04-12,6.0
2017-04-13,15.0
2017-04-13,14.0
2017-04-13,12.0
2017-04-13,10.0
2017-04-13,9.0
2017-04-13,7.0
2017-04-17,13.0
2017-04-17,12.0
2017-04-17,8.0
2017-04-17,7.0
2017-04-18,15.0
2017-04-18,14.0
2017-04-18,12.0
2017-04-18,10.0
2017-04-18,9.0
2017-04-18,7.0
2017-04-19,16.0
2017-04-19,14.0
2017-04-19,13.0
2017-04-19,11.0
2017-04-19,9.0
2017-04-19,7.0
2017-04-20,15.0
2017-04-20,14.0
2017-04-20,13.0
2017-04-20,10.0
2017-04-20,8.0
2017-04-20,7.0
2017-04-21,16.0
2017-04-21,14.0
2017-04-21,13.0
2017-04-21,11.0
2017-04-21,9.0
2017-04-21,8.0
2017-04-24,13.0
2017-04-24,12.0
2017-04-24,10.0
2017-04-24,7.0
2017-04-24,6.0
2017-04-24,5.0
2017-04-25,13.0
2017-04-25,12.0
2017-04-25,10.0
2017-04-25,7.0
2017-04-25,6.0
2017-04-25,4.0
2017-04-26,11.0
2017-04-26,10.0
2017-04-26,6.0
2017-04-26,4.0
2017-04-27,13.0
2017-04-27,12.0
2017-04-27,10.0
2017-04-27,8.0
2017-04-27,6.0
2017-04-27,5.0
2017-04-28,13.0
2017-04-28,12.0
2017-04-28,11.0
2017-04-28,8.0
2017-04-28,7.0
2017-04-28,5.0
2017-05-01,14.0
2017-05-01,12.0
2017-05-01,11.0
2017-05-01,8.0
2017-05-01,7.0
2017-05-01,5.0
2017-05-02,14.0
2017-05-02,12.0
2017-05-02,11.0
2017-05-02,9.0
2017-05-02,7.0
2017-05-02,5.0
2017-05-03,14.0
2017-05-03,12.0
2017-05-03,11.0
2017-05-03,8.0
2017-05-03,7.0
2017-05-03,5.0
2017-05-04,14.0
2017-05-04,12.0
2017-05-04,11.0
2017-05-04,8.0
2017-05-04,7.0
2017-05-04,5.0
2017-05-05,14.0
2017-05-05,12.0
2017-05-05,11.0
2017-05-05,8.0
2017-05-05,7.0
2017-05-05,5.0
2017-05-08,14.0
2017-05-08,12.0
2017-05-08,11.0
2017-05-08,8.0
2017-05-08,7.0
2017-05-08,5.0
2017-05-09,14.0
2017-05-09,12.0
2017-05-09,11.0
2017-05-09,9.0
2017-05-09,7.0
2017-05-09,6.0
2017-05-10,13.0
2017-05-10,12.0
2017-05-10,11.0
2017-05-10,8.0
2017-05-10,7.0
2017-05-10,5.0
2017-05-11,13.0
2017-05-11,12.0
2017-05-11,11.0
2017-05-11,8.0
2017-05-11,7.0
2017-05-11,5.0
2017-05-12,14.0
2017-05-12,12.0
2017-05-12,11.0
2017-05-12,8.0
2017-05-12,7.0
2017-05-12,5.0
2017-05-15,13.0
2017-05-15,12.0
2017-05-15,11.0
2017-05-15,8.0
2017-05-15,7.0
2017-05-15,5.0
2017-05-16,13.0
2017-05-16,12.0
2017-05-16,10.0
2017-05-16,8.0
2017-05-16,7.0
2017-05-16,5.0
2017-05-17,16.0
2017-05-17,15.0
2017-05-17,13.0
2017-05-17,11.0
2017-05-17,9.0
2017-05-17,8.0
2017-05-18,16.0
2017-05-18,15.0
2017-05-18,11.0
2017-05-18,10.0
2017-05-19,16.0
2017-05-19,14.0
2017-05-19,13.0
2017-05-19,11.0
2017-05-19,9.0
2017-05-19,8.0
2017-05-22,16.0
2017-05-22,15.0
2017-05-22,13.0
2017-05-22,11.0
2017-05-22,9.0
2017-05-22,8.0
2017-05-23,15.0
2017-05-23,14.0
2017-05-23,13.0
2017-05-23,10.0
2017-05-23,9.0
2017-05-23,8.0
2017-05-24,16.0
2017-05-24,14.0
2017-05-24,13.0
2017-05-24,10.0
2017-05-24,9.0
2017-05-24,8.0
2017-05-25,16.0
2017-05-25,14.0
2017-05-25,13.0
2017-05-25,11.0
2017-05-25,9.0
2017-05-25,8.0
2017-05-26,16.0
2017-05-26,14.0
