,Call Volume,Put Volume,Total Volume,Percent of Put,Put signals,Percent of calls,Call signals,Option rVol,option rvol delta,Close,Volume,Name,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal,rvol,rvol SD,rvol signal,daily returns,volume delta,bb std delta,rvol delta,Option rVol SD,Option rVol signal
2017-12-05,23.0,32.0,55.0,0.5818181818181818,False,0.41818181818181815,False,1.3524590163934427,0.9964871194379394,101.27999877929688,506300,MTUM,101.42199935913087,0.8718921528146621,102.29389151194553,100.5501072063162,0.0,0.0,0.0,1.0134208709054333,1.2498208732612233,0.0,-0.0009863728233403535,-0.2557695134499486,0.0002654374432142781,-0.2459526039405162,1.5872977177867662,0.0
2017-12-06,30.0,0.0,30.0,0.0,False,1.0,True,0.7964601769911505,-0.41110217216411904,101.51000213623047,269200,MTUM,101.44649963378906,0.8668714356369968,102.31337106942605,100.57962819815207,0.0,0.0,0.0,0.5671009806296675,1.181844766799829,0.0,0.0022709652419605764,-0.46829942721706497,-0.005758415374490289,-0.4404092150549501,1.1697682640195173,0.0
2017-12-07,10.0,0.0,10.0,0.0,False,1.0,True,0.3157894736842105,-0.6035087719298247,102.16999816894531,315100,MTUM,101.50649948120117,0.8736570262695927,102.38015650747077,100.63284245493158,0.0,0.0,0.0,0.6641094273610555,1.1799605937793685,0.0,0.006501783261014138,0.1705052005943537,0.007827678192683596,0.17106026976655353,0.8655827980804442,0.0
2017-12-08,0.0,11.0,11.0,1.0,True,0.0,False,0.6470588235294118,1.0490196078431375,102.76000213623047,338100,MTUM,101.63449974060059,0.8595866234437822,102.49408636404438,100.7749131171568,0.0,-1.0,-1.0,0.7258480034349506,1.1582583506975528,0.0,0.00577472817714586,0.07299270072992692,-0.01610517903792219,0.09296446267781966,0.6923647331559235,0.0
2017-12-11,1.0,0.0,1.0,0.0,False,1.0,True,0.13636363636363638,-0.7892561983471074,102.87000274658203,424300,MTUM,101.75349998474121,0.8575441087466571,102.61104409348786,100.89595587599456,0.0,-1.0,-1.0,0.9186567648905536,1.145250166539508,0.0,0.0010704613474583624,0.2549541555752737,-0.002376159239126041,0.26563241965696505,0.8359274523428689,0.0
2017-12-12,3.0,0.0,3.0,0.0,False,1.0,True,0.6,3.3999999999999995,102.94999694824219,298700,MTUM,101.86399993896484,0.8624466332005747,102.72644657216541,101.00155330576426,0.0,-1.0,-1.0,0.6576904869375667,1.1308804349877963,0.0,0.0007776241812418316,-0.2960169691256187,0.005716935611723706,-0.2840737563001321,0.8350753666683558,0.0
2017-12-13,9.0,0.0,9.0,0.0,False,1.0,True,2.076923076923077,2.461538461538462,102.87999725341797,494700,MTUM,101.97949981689453,0.8342497159397801,102.81374953283431,101.14525010095475,0.0,-1.0,-1.0,1.0739872345968478,1.1433127603327313,0.0,-0.0006799387751260655,0.656176765985939,-0.03269410091631364,0.6329675674612567,0.9886299701780902,0.0
2017-12-14,9.0,9.0,18.0,0.5,False,0.5,False,1.8,-0.13333333333333341,102.36000061035156,288700,MTUM,102.08599967956543,0.7283968610945121,102.81439654065994,101.35760281847092,0.0,0.0,0.0,0.630507660220361,1.1389376241645786,0.0,-0.0050543998537007084,-0.4164139882757226,-0.12688389677906586,-0.41292816161167845,0.9116790798676911,0.0
2017-12-15,40.0,2.0,42.0,0.047619047619047616,False,0.9523809523809523,True,1.826086956521739,0.014492753623188248,103.5,329700,MTUM,102.20199966430664,0.7605441219904634,102.9625437862971,101.44145554231618,0.0,-1.0,-1.0,0.7574608863464056,1.0739046597063748,0.0,0.011137156925076663,0.14201593349497754,0.04413426610274773,0.2013508068746932,0.9348484286883593,0.0
2017-12-18,5.0,3.0,8.0,0.375,False,0.625,True,0.3529411764705882,-0.8067226890756303,104.30999755859375,448400,MTUM,102.37699966430664,0.8234588516994586,103.2004585160061,101.55354081260718,0.0,-1.0,-1.0,1.0209355540123632,1.0852210367996473,0.0,0.00782606336805558,0.3600242644828633,0.08272331333563865,0.34783930420067155,0.902544210893321,0.0
2017-12-19,22.0,0.0,22.0,0.0,False,1.0,True,0.9166666666666666,1.5972222222222223,103.93000030517578,358000,MTUM,102.50899963378906,0.8511716383354845,103.36017127212455,101.65782799545357,0.0,-1.0,-1.0,0.819418853500269,1.0833872734299521,0.0,-0.0036429610038530846,-0.20160570918822485,0.033654124403219576,-0.19738434979575015,0.9348183602632653,0.0
2017-12-20,14.0,0.0,14.0,0.0,False,1.0,True,0.9545454545454546,0.04132231404958686,103.91000366210938,391300,MTUM,102.60199966430665,0.8986693177826918,103.50066898208934,101.70333034652396,0.0,-1.0,-1.0,0.9068681414185893,1.075786153872989,0.0,-0.00019240491684491268,0.09301675977653634,0.05580270454040481,0.10672110794713552,0.9662663106999029,0.0
2017-12-21,1.0,0.0,1.0,0.0,False,1.0,True,0.08108108108108107,-0.9150579150579151,103.5199966430664,289100,MTUM,102.69649963378906,0.8904123584447569,103.58691199223382,101.8060872753443,0.0,0.0,0.0,0.6799153339604892,1.067921174766273,0.0,-0.00375331542005497,-0.261180679785331,-0.009187984027659413,-0.2502599849886489,0.8593009510408889,0.0
2017-12-22,0.0,0.0,0.0,,False,,False,0.0,-1.0,103.5,239000,MTUM,102.78049964904785,0.8825826288312434,103.6630822778791,101.89791702021661,0.0,0.0,0.0,0.5595748167919271,1.0698048550098394,0.0,-0.00019316696015125867,-0.17329643721895538,-0.008793374821514544,-0.1769933860258478,0.8036292136282326,0.0
2017-12-26,1.0,5.0,6.0,0.8333333333333334,True,0.16666666666666666,False,2.571428571428571,inf,103.2300033569336,220300,MTUM,102.86099967956542,0.8437318500841768,103.7047315296496,102.01726782948124,0.0,0.0,0.0,0.5220255444183787,1.0652773199530634,0.0,-0.0026086632180328806,-0.07824267782426775,-0.04401942376603829,-0.06710322060027729,0.6284135508637178,0.0
2017-12-27,3.0,0.0,3.0,0.0,False,1.0,True,1.0,-0.611111111111111,103.5,923600,MTUM,102.89299964904785,0.8557430047232201,103.74874265377107,102.03725664432463,0.0,0.0,0.0,2.0819855054495453,1.1638111714963304,1.0,0.0026154861405249807,3.1924648206990467,0.014235748760515365,2.9882828105073203,1.499529527313368,1.0
2017-12-28,11.0,2.0,13.0,0.15384615384615385,False,0.8461538461538461,True,1.7727272727272727,0.7727272727272727,103.70999908447266,326700,MTUM,102.96249961853027,0.8631697987285695,103.82566941725884,102.09932981980171,0.0,0.0,0.0,0.7572491481816286,1.1405074552990493,0.0,0.0020289766615715354,-0.6462754439151148,0.008678766831113682,-0.636285100833052,1.5409223272101584,0.0
2017-12-29,74.0,2.0,76.0,0.02631578947368421,False,0.9736842105263158,True,2.4782608695652173,0.39799331103678925,103.12999725341797,414900,MTUM,102.95349960327148,0.8602894421480496,103.81378904541953,102.09321016112344,0.0,0.0,0.0,0.9791612583484767,1.127966809707025,0.0,-0.00559253530204229,0.26997245179063367,-0.003336952456819753,0.29305032656652363,1.627551645353507,0.0
2018-01-02,60.0,5.0,65.0,0.07692307692307693,False,0.9230769230769231,True,1.2662337662337662,-0.4890635680109364,103.94000244140625,930700,MTUM,103.01699981689453,0.8847845353214706,103.901784352216,102.13221528157305,0.0,-1.0,-1.0,2.193210872971922,1.1723648975754597,1.0,0.007854215161063882,1.2431911303928658,0.02847308356157363,1.2398873058674198,1.696372332840685,1.0
2018-01-03,23.0,1.0,24.0,0.041666666666666664,False,0.9583333333333334,True,0.43636363636363634,-0.6553846153846155,104.9800033569336,1560300,MTUM,103.1970001220703,0.9002816259092835,104.0972817479796,102.29671849616102,0.0,-1.0,-1.0,3.331447299591122,1.3932018764606529,1.0,0.010005781134300173,0.6764800687654453,0.01751510109993304,0.5189817543977551,2.756113121265951,1.0
2018-01-04,119.0,0.0,119.0,0.0,False,1.0,True,1.716346153846154,2.9332932692307696,105.86000061035156,973200,MTUM,103.42600021362304,0.9670217361846201,104.39302194980766,102.45897847743842,0.0,-1.0,-1.0,1.9792556436851738,1.4567368864561256,1.0,0.008382522626008804,-0.3762737935012498,0.07413248072005141,-0.40588715183094937,2.864724775313791,1.0
2018-01-05,55.0,0.0,55.0,0.0,False,1.0,True,0.8333333333333334,-0.5144724556489262,106.70999908447266,841900,MTUM,103.68600006103516,1.1128221890618966,104.79882225009706,102.57317787197326,0.0,-1.0,-1.0,1.6179960986672048,1.5083327192009184,1.0,0.00802945842830427,-0.1349157418824497,0.15077267389307258,-0.18252293288669885,2.7611766951770083,1.0
2018-01-08,1.0,12.0,13.0,0.9230769230769231,True,0.07692307692307693,False,0.20855614973262032,-0.7497326203208556,107.01000213623047,1006400,MTUM,103.92800025939941,1.2795668963779454,105.20756715577735,102.64843336302147,0.0,-1.0,-1.0,1.8136601189403496,1.5685506520934016,1.0,0.0028113865085908074,0.19539137664805795,0.1498394882444012,0.12092984676188001,1.8940563912532518,1.0
2018-01-09,172.0,120.0,292.0,0.410958904109589,False,0.589041095890411,False,2.433333333333333,10.667521367521367,107.41000366210938,660600,MTUM,104.16050033569336,1.4651664136674742,105.62566674936083,102.69533392202588,0.0,-1.0,-1.0,1.156867037345125,1.58589578308328,0.0,0.0037379825987637894,-0.3436009538950715,0.14504870188100605,-0.36213680542248616,1.6981174553130012,0.0
2018-01-10,11.0,0.0,11.0,0.0,False,1.0,True,0.10443037974683544,-0.9570834055834923,107.30000305175781,1212300,MTUM,104.38200035095215,1.589395580526192,105.97139593147834,102.79260477042597,0.0,-1.0,-1.0,1.9859933652782897,1.6470236040984334,1.0,-0.0010241188585897731,0.8351498637602179,0.08478843474698428,0.7166997599273923,1.8709319705953071,1.0
2018-01-11,107.0,0.0,107.0,0.0,False,1.0,True,0.7829268292682927,6.497117516629712,108.02999877929688,2537000,MTUM,104.63600044250488,1.7466407724873079,106.38264121499219,102.88935967001757,0.0,-1.0,-1.0,3.5121964725752415,1.8581346774114174,1.0,0.00680331506781906,1.0927163243421596,0.09893395570475771,0.7684834873972959,2.815718843805962,1.0
2018-01-12,39.0,2.0,41.0,0.04878048780487805,False,0.9512195121951219,True,0.7735849056603774,-0.0119320519602657,109.05999755859375,512100,MTUM,104.94500045776367,1.9539825575457674,106.89898301530944,102.9910179002179,0.0,-1.0,-1.0,0.7080930849960593,1.8454912037379292,0.0,0.009534377403827898,-0.7981474182104848,0.11870888869907348,-0.7983902408293049,2.77070235536205,0.0
2018-01-16,212.0,30.0,242.0,0.12396694214876033,False,0.8760330578512396,True,1.8615384615384616,1.4063789868667915,108.81999969482422,1775500,MTUM,105.2680004119873,2.036376094104955,107.30437650609225,103.23162431788235,0.0,-1.0,-1.0,2.2261927151902703,1.9246976445640893,1.0,-0.0022006039715944947,2.467096270259715,0.042166976486563534,2.1439266423603893,2.8506532561451317,1.0
2018-01-17,89.0,0.0,89.0,0.0,False,1.0,True,0.717741935483871,-0.6144361503599041,110.62999725341797,949100,MTUM,105.6245002746582,2.3155432006248695,107.94004347528308,103.30895707403333,0.0,-1.0,-1.0,1.1455366195143146,1.9378656451935734,0.0,0.016632949491543148,-0.4654463531399605,0.1370901511405811,-0.48542791839276733,1.7506560124292205,0.0
2018-01-18,66.0,0.0,66.0,0.0,False,1.0,True,0.49874055415617125,-0.30512552005207605,110.51000213623047,1437300,MTUM,105.93450050354004,2.5349273235299226,108.46942782706996,103.39957318001011,0.0,-1.0,-1.0,1.6370812048316277,1.9652112870448157,0.0,-0.0010846526273757817,0.5143820461489832,0.094744128654499,0.4290954797461808,1.940134322277058,0.0
2018-01-19,39.0,15.0,54.0,0.2777777777777778,False,0.7222222222222222,True,0.7751196172248803,0.5541539799913007,111.16000366210938,1018000,MTUM,106.29600067138672,2.741162728362469,109.03716339974919,103.55483794302425,0.0,-1.0,-1.0,1.117496281415861,1.974942363633884,0.0,0.005881834343624659,-0.29172754470187157,0.08135752173966115,-0.31738494210444823,1.4461502684510557,0.0
2018-01-22,21.0,0.0,21.0,0.0,False,1.0,True,0.44680851063829785,-0.4235618597320725,111.83999633789062,712300,MTUM,106.69250030517578,2.9438978457136113,109.63639815088939,103.74860245946218,0.0,-1.0,-1.0,0.7683802311720954,1.9709976082248009,0.0,0.006117242293803837,-0.3002946954813359,0.07395953376042486,-0.3124091382223104,1.3928838644813317,0.0
2018-01-23,8.0,102.0,110.0,0.9272727272727272,True,0.07272727272727272,False,1.7837837837837838,2.9922779922779923,111.9800033569336,701900,MTUM,107.11550064086914,3.0691888123417184,110.18468945321086,104.04631182852742,0.0,-1.0,-1.0,0.74067039165097,1.9724981052964812,0.0,0.0012518510696297724,-0.01460058963919697,0.04255954968360531,-0.0360626658482045,0.9805250793495539,0.0
2018-01-24,21.0,3.0,24.0,0.125,False,0.875,True,0.4645161290322581,-0.7395894428152492,111.7300033569336,698600,MTUM,107.52700080871583,3.1103699392427604,110.63737074795858,104.41663086947307,0.0,-1.0,-1.0,0.7197350188278807,1.9760508250606292,0.0,-0.002232541458345283,-0.004701524433679993,0.013417593187960986,-0.02826543771572121,0.7551290965992721,0.0
2018-01-25,151.0,2.0,153.0,0.013071895424836602,False,0.9869281045751634,True,1.5993031358885017,2.4429442508710797,111.9800033569336,668100,MTUM,107.96450080871583,3.0894603651921404,111.05396117390796,104.87504044352369,0.0,-1.0,-1.0,0.6727927292867752,1.9791170762088908,0.0,0.002237536852132349,-0.04365874606355569,-0.006722536051679606,-0.06522162783958041,0.7284456867730124,0.0
2018-01-26,50.0,4.0,54.0,0.07407407407407407,False,0.9259259259259259,True,0.7012987012987013,-0.5614973262032086,113.55999755859375,549600,MTUM,108.46750068664551,3.1428128574047083,111.61031354405021,105.3246878292408,0.0,-1.0,-1.0,0.5640828265722423,1.9124137150591072,0.0,0.01410961023660584,-0.17736865738661878,0.017269194586106984,-0.16158007954362985,0.6921248153982772,0.0
2018-01-29,150.0,22.0,172.0,0.12790697674418605,False,0.872093023255814,True,1.3614775725593669,0.9413661682790972,112.69999694824219,1237100,MTUM,108.91700057983398,3.068579137225753,111.98557971705974,105.84842144260823,0.0,-1.0,-1.0,1.213027469860616,1.9280817008292788,0.0,-0.0075730946534040555,1.2509097525473072,-0.023620152884399337,1.1504421207640916,0.990415881960397,0.0
2018-01-30,19.0,59.0,78.0,0.7564102564102564,True,0.24358974358974358,False,0.7697368421052632,-0.4346312729498164,110.97000122070312,900000,MTUM,109.30900077819824,2.7773472910602623,112.0863480692585,106.53165348713797,0.0,0.0,0.0,0.8619863997701369,1.9243293948076121,0.0,-0.015350450526929182,-0.27249211866461887,-0.0949077188958497,-0.2893925148544375,1.0421162523159542,0.0
2018-01-31,37.0,1.0,38.0,0.02631578947368421,False,0.9736842105263158,True,0.3958333333333333,-0.48575498575498577,111.61000061035156,1011700,MTUM,109.6925006866455,2.514029215376364,112.20652990202187,107.17847147126913,0.0,0.0,0.0,0.965224443066355,1.8586751780661799,0.0,0.0057673189385261114,0.12411111111111106,-0.09480920032272078,0.11976760111731255,1.1036195395295634,0.0
2018-02-01,53.0,22.0,75.0,0.29333333333333333,False,0.7066666666666667,True,1.1780104712041886,1.9760264535684766,111.5,1002800,MTUM,110.01850051879883,2.282893130881697,112.30139364968053,107.73560738791713,0.0,0.0,0.0,0.9828722648305603,1.6796808848424645,0.0,-0.0009855802325061669,-0.008797074231491564,-0.09193850376956125,0.01828364572714425,0.9693433428969023,0.0
2018-02-02,65.0,14.0,79.0,0.17721518987341772,False,0.8227848101265823,True,1.234375,0.04784722222222215,108.93000030517578,904800,MTUM,110.17200050354003,2.0830252065799533,112.25502571011998,108.08897529696009,0.0,0.0,0.0,0.889802380870429,1.6194999113880497,0.0,-0.023049324617257616,-0.09772636617471075,-0.08755027626919665,-0.09469173898825589,0.970683037775704,0.0
2018-02-05,120.0,14.0,134.0,0.1044776119402985,False,0.8955223880597015,True,1.3958333333333333,0.13080168776371304,104.2699966430664,2125000,MTUM,110.05000038146973,2.3507154718400805,112.4007158533098,107.69928490962965,1.0,0.0,1.0,1.9657542483418284,1.6435143038165703,1.0,-0.042779800321803174,1.3485853227232538,0.1285103341114333,1.2092031788214301,1.5775528694076095,1.0
2018-02-06,69.0,35.0,104.0,0.33653846153846156,False,0.6634615384615384,True,0.9842271293375394,-0.2948820565940016,106.80000305175781,2300600,MTUM,110.0395004272461,2.3654318587869456,112.40493228603304,107.67406856845915,1.0,0.0,1.0,2.007994972593653,1.657619709027856,1.0,0.024263992424897074,0.08263529411764714,0.006260386305002585,0.02148830368163046,1.9380573549103404,1.0
2018-02-07,9.0,1.0,10.0,0.1,False,0.9,True,0.12096774193548386,-0.8770936724565757,106.44000244140625,959000,MTUM,109.99100036621094,2.4312134406561263,112.42221380686706,107.55978692555482,1.0,0.0,1.0,0.8262682657843948,1.6445513654291344,0.0,-0.0033707921354374504,-0.5831522211596974,0.027809544216976567,-0.5885107895877175,1.935210405298444,0.0
2018-02-08,3.0,19.0,22.0,0.8636363636363636,True,0.13636363636363635,False,0.4852941176470588,3.011764705882353,101.94000244140625,1300200,MTUM,109.72300033569336,2.977510420664762,112.70051075635811,106.7454899150286,1.0,0.0,1.0,1.1160179737089444,1.5917146938240656,0.0,-0.042277338376398355,0.35578727841501556,0.22470136552930664,0.3506726809234091,1.6247143960857091,0.0
2018-02-09,3.0,84.0,87.0,0.9655172413793104,True,0.034482758620689655,False,2.19327731092437,3.5194805194805197,103.97000122070312,1856200,MTUM,109.52000045776367,3.2269617724523227,112.746962230216,106.29303868531134,1.0,0.0,1.0,1.641209731254338,1.3851742277922061,1.0,0.019913662258971287,0.4276265189970774,0.08377849832406903,0.4705943541392843,1.4010487787162944,1.0
2018-02-12,12.0,0.0,12.0,0.0,False,1.0,True,0.2975206611570248,-0.8643488173268737,105.79000091552734,1440000,MTUM,109.35650062561035,3.3326061664461086,112.68910679205646,106.02389445916424,1.0,0.0,1.0,1.2230441909647611,1.405763607502684,0.0,0.017505046392764845,-0.22422152785260208,0.03273803702778344,-0.2547910436589861,1.4655232005031185,0.0
2018-02-13,46.0,22.0,68.0,0.3235294117647059,False,0.6764705882352942,True,1.221556886227545,3.105788423153693,106.25,815000,MTUM,109.22800064086914,3.4031818031355834,112.63118244400472,105.82481883773356,0.0,0.0,0.0,0.7216444639244177,1.3001589513760945,0.0,0.004348228381621411,-0.4340277777777778,0.02117731083860308,-0.40996043376390967,1.4255044781242097,0.0
2018-02-14,25.0,11.0,36.0,0.3055555555555556,False,0.6944444444444444,True,0.9310344827586208,-0.2378296146044625,108.19999694824219,1317300,MTUM,109.10650062561035,3.3938584883112766,112.50035911392163,105.71264213729907,0.0,0.0,0.0,1.1476988085643964,1.3002748133010942,0.0,0.018352912454044024,0.6163190184049079,-0.0027395876458073953,0.5903936993059258,1.16598102089457,0.0
2018-02-15,252.0,9.0,261.0,0.034482758620689655,False,0.9655172413793104,True,2.1452054794520548,1.3041095890410954,109.54000091552734,975500,MTUM,109.0580005645752,3.3796472427848694,112.43764780736007,105.67835332179033,0.0,0.0,0.0,0.8673539702227735,1.2528535930219589,0.0,0.012384510213305777,-0.25947012829272,-0.004187341804424594,-0.24426690717950073,1.0205042159672784,0.0
2018-02-16,197.0,39.0,236.0,0.1652542372881356,False,0.8347457627118644,True,1.328330206378987,-0.38079115539166,109.43000030517578,825900,MTUM,108.97150039672852,3.3449775031248588,112.31647789985337,105.62652289360366,0.0,0.0,0.0,0.740664346952685,1.2367437001823633,0.0,-0.0010042049427806399,-0.1533572526909277,-0.010258390053585087,-0.14606449917736486,1.022719815199276,0.0
2018-02-20,15.0,5.0,20.0,0.25,False,0.75,True,0.11605415860735009,-0.912631544438252,109.41000366210938,1290300,MTUM,108.85000076293946,3.2787785623764196,112.12877932531588,105.57122220056304,0.0,0.0,0.0,1.127904333991853,1.2525697660795585,0.0,-0.00018273456100370566,0.5622956774427896,-0.01979054887113485,0.5228279025882498,1.0106934232811777,0.0
2018-02-21,48.0,22.0,70.0,0.3142857142857143,False,0.6857142857142857,True,0.6441717791411042,4.550613496932515,108.88999938964844,858800,MTUM,108.6955005645752,3.19526513014689,111.89076569472209,105.5002354344283,0.0,0.0,0.0,0.745599374905042,1.252718076632638,0.0,-0.004752803720461163,-0.33441835232116557,-0.025470897360326705,-0.33895158265219727,0.9824704491651618,0.0
2018-02-22,8.0,18.0,26.0,0.6923076923076923,True,0.3076923076923077,False,0.6724137931034483,0.04384236453201984,109.06999969482422,614200,MTUM,108.56250038146973,3.1167031097680877,111.67920349123781,105.44579727170165,0.0,0.0,0.0,0.5352015719694494,1.2484379376673758,0.0,0.0016530471685620718,-0.28481602235677694,-0.024587011461922326,-0.28218613107392754,0.9531405814662999,0.0
2018-02-23,35.0,3.0,38.0,0.07894736842105263,False,0.9210526315789473,True,0.8507462686567164,0.2652123995407578,110.77999877929688,518900,MTUM,108.50250015258788,3.0584559160849616,111.56095606867285,105.44404423650292,0.0,0.0,0.0,0.455117550837832,1.2439582516199965,0.0,0.01567799660087288,-0.15516118528166722,-0.01868872062294702,-0.14963338174983687,0.6536562684833103,0.0
2018-02-26,119.0,54.0,173.0,0.31213872832369943,False,0.6878612716763006,True,2.189873417721519,1.5740617366200311,112.08000183105469,820800,MTUM,108.42850036621094,2.9454659009727084,111.37396626718365,105.48303446523823,0.0,-1.0,-1.0,0.711447033687121,1.2477098537703322,0.0,0.011734997888452448,0.5818076700713046,-0.03694348331719244,0.5632159919506701,0.632823644140824,0.0
2018-02-27,249.0,12.0,261.0,0.04597701149425287,False,0.9540229885057471,True,1.6588983050847457,-0.24246840403644565,111.02999877929688,998400,MTUM,108.34500045776367,2.839776532635471,111.18477699039914,105.5052239251282,0.0,0.0,0.0,0.8744318032528443,1.2304642941148227,0.0,-0.009368335426515717,0.21637426900584789,-0.035882054619045034,0.2290891125387704,0.7860229679442607,0.0
2018-02-28,11.0,0.0,11.0,0.0,False,1.0,True,0.0741573033707865,-0.9552972577381721,109.9800033569336,830700,MTUM,108.29550056457519,2.7999613252703397,111.09546188984554,105.49553923930485,0.0,0.0,0.0,0.7297692621924704,1.2256769373804646,0.0,-0.009456862414728429,-0.16796875,-0.01402054242915396,-0.16543604718199434,0.8165233902081092,0.0
2018-03-01,54.0,9.0,63.0,0.14285714285714285,False,0.8571428571428571,True,0.5641791044776119,6.6078697421981,108.01000213623047,1366400,MTUM,108.11550064086914,2.6891936219034087,110.80469426277256,105.42630701896573,0.0,0.0,0.0,1.1819660219369572,1.2372451548934207,0.0,-0.017912358252159755,0.6448778138918985,-0.0395604404843829,0.6196434724942195,1.0441899726325932,0.0
2018-03-02,36.0,1.0,37.0,0.02702702702702703,False,0.972972972972973,True,1.0,0.7724867724867728,108.36000061035156,956600,MTUM,107.95850067138672,2.5702288337647876,110.5287295051515,105.38827183762193,0.0,0.0,0.0,0.8291367997711769,1.230647026346296,0.0,0.003240426508645422,-0.2999121779859485,-0.044238089503729316,-0.2985104610601058,1.0324453709328862,0.0
2018-03-05,23.0,13.0,36.0,0.3611111111111111,False,0.6388888888888888,True,0.7941176470588235,-0.20588235294117652,109.6500015258789,504700,MTUM,107.99450073242187,2.589522333668664,110.58402306609054,105.4049783987532,0.0,0.0,0.0,0.44516968400626256,1.2174826626122761,0.0,0.011904770286648603,-0.4724022579970729,0.007506530021926361,-0.46309259928021607,1.0030114084204849,0.0
2018-03-06,46.0,3.0,49.0,0.061224489795918366,False,0.9387755102040817,True,1.2049180327868854,0.5173041894353372,109.97000122070312,463700,MTUM,108.27950096130371,2.468891305329814,110.74839226663353,105.81060965597389,0.0,0.0,0.0,0.4413416328783812,1.1177914712818073,0.0,0.002918373829194021,-0.08123637804636419,-0.046584278023177994,-0.008599083148320363,0.6832811068401465,0.0
2018-03-07,45.0,1.0,46.0,0.021739130434782608,False,0.9782608695652174,True,1.0534351145038168,-0.1257205172145195,110.2300033569336,720100,MTUM,108.4510009765625,2.479817074105345,110.93081805066784,105.97118390245716,0.0,0.0,0.0,0.7411219233559927,1.008322156565115,0.0,0.0023643005669216066,0.5529437136079363,0.004425374560615314,0.679247703241767,0.6285363230403529,0.0
2018-03-08,120.0,3.0,123.0,0.024390243902439025,False,0.975609756097561,True,1.6926605504587156,0.6068009573195055,110.70999908447266,519200,MTUM,108.66450080871581,2.481379873716455,111.14588068243226,106.18312093499937,0.0,0.0,0.0,0.5467306203897245,0.9981771551647232,0.0,0.004354492542151034,-0.27898902930148595,0.0006302076179041105,-0.2622932837906262,0.6524361633345673,0.0
2018-03-09,69.0,11.0,80.0,0.1375,False,0.8625,True,0.963855421686747,-0.43056779965390013,112.87999725341797,705800,MTUM,109.21150054931641,2.0970534859407333,111.30855403525715,107.11444706337568,0.0,-1.0,-1.0,0.7672364594939804,0.9775134300908253,0.0,0.019600742361939538,0.3593990755007703,-0.15488414000880157,0.4033171563485385,0.7452697335754594,0.0
2018-03-12,14.0,23.0,37.0,0.6216216216216216,True,0.3783783783783784,False,0.4625,-0.52015625,112.80999755859375,1527300,MTUM,109.65350036621093,1.8513668049971301,111.50486717120806,107.80213356121381,0.0,-1.0,-1.0,1.6904635409748971,0.9834791010269939,1.0,-0.0006201248806471105,1.163927458203457,-0.1171580422677625,1.2033149233937834,1.3048671656176674,1.0
2018-03-13,17.0,6.0,23.0,0.2608695652173913,False,0.7391304347826086,True,0.4928571428571429,0.06563706563706573,111.95999908447266,1301500,MTUM,109.96200027465821,1.6798102390939784,111.64181051375219,108.28219003556423,0.0,-1.0,-1.0,1.4516677727523688,1.0042956391045772,1.0,-0.0075347796517734045,-0.14784259804884436,-0.09266481684779782,-0.1412605255507693,1.5427245079300684,1.0
2018-03-14,55.0,6.0,61.0,0.09836065573770492,False,0.9016393442622951,True,1.5123966942148759,2.0686309737693134,111.36000061035156,729200,MTUM,110.21750030517578,1.4596924682524077,111.67719277342819,108.75780783692336,0.0,0.0,0.0,0.8172459975455723,1.0085426988538109,0.0,-0.0053590432210383065,-0.4397233960814445,-0.13103728368764633,-0.43702959252441753,1.5454418042820837,0.0
2018-03-15,225.0,0.0,225.0,0.0,False,1.0,True,2.1844660194174756,0.4443737068279485,111.45999908447266,475500,MTUM,110.3805004119873,1.4034814355828709,111.78398184757017,108.97701897640442,0.0,0.0,0.0,0.5592966154027113,0.9779141319846321,0.0,0.0008979747986082032,-0.3479155238617663,-0.03850881873552081,-0.3156324814285516,1.1723519764856083,0.0
2018-03-16,33.0,0.0,33.0,0.0,False,1.0,True,0.3103448275862069,-0.8579310344827586,111.58999633789062,619600,MTUM,110.48300018310547,1.4136879650893726,111.89668814819484,109.06931221801611,0.0,0.0,0.0,0.7443715610658593,0.971804301381565,0.0,0.0011663130673404964,0.303049421661409,0.007272293916921635,0.3309066076323173,0.7734611470503334,0.0
2018-03-19,33.0,11.0,44.0,0.25,False,0.75,True,0.43708609271523174,0.4083885209713023,110.31999969482422,790300,MTUM,110.52750015258789,1.3926482735140906,111.92014842610197,109.1348518790738,0.0,0.0,0.0,0.9514808572116542,0.9829158311645129,0.0,-0.01138091840437827,0.27550032278889613,-0.014882839845037354,0.27823375714305487,0.8498139735633308,0.0
2018-03-20,13.0,521.0,534.0,0.9756554307116105,True,0.024344569288389514,False,2.6219312602291325,4.998660913554531,111.16000366210938,498900,MTUM,110.6150001525879,1.373586399559461,111.98858655214735,109.24141375302844,0.0,0.0,0.0,0.6306966865984855,0.9550894626050084,0.0,0.0076142491806456825,-0.36872073895988866,-0.013687500510470185,-0.33714201203504734,0.8568384444642407,0.0
2018-03-21,36.0,6.0,42.0,0.14285714285714285,False,0.8571428571428571,True,0.20322580645161292,-0.9224900326205147,110.7699966430664,521100,MTUM,110.7090000152588,1.3122846518134252,112.02128466707222,109.39671536344537,0.0,0.0,0.0,0.6731297108422841,0.9519420036571179,0.0,-0.0035085193072542653,0.044497895369813634,-0.044628971112189664,0.06727960546717182,0.8388950488547928,0.0
